type,type2,lat,long
6,bus_stop,24.952534,121.4997
6,bus_stop,24.950783,121.49931
6,bus_stop,24.948383,121.49962
6,bus_stop,24.934784,121.70627
6,bus_stop,24.936466,121.70268
6,bus_stop,24.9362,121.69918
6,bus_stop,24.935534,121.695114
6,bus_stop,24.958366,121.50745
6,bus_stop,24.967117,121.54124
6,bus_stop,24.97105,121.542534
6,bus_stop,24.9741,121.54287
6,bus_stop,24.993732,121.50394
6,bus_stop,24.9957,121.50125
6,bus_stop,24.9992,121.4991
6,bus_stop,25.00065,121.4995
6,bus_stop,25.000433,121.501366
6,bus_stop,24.999834,121.5035
6,bus_stop,24.9998,121.50525
6,bus_stop,24.999683,121.50778
6,bus_stop,24.997734,121.50677
6,bus_stop,24.9955,121.50555
6,bus_stop,24.993416,121.506035
6,bus_stop,24.992884,121.50967
6,bus_stop,24.992283,121.513214
6,bus_stop,24.991867,121.5166
6,bus_stop,24.991133,121.52002
6,bus_stop,24.9902,121.52523
6,bus_stop,24.986866,121.533585
6,bus_stop,24.983734,121.53384
6,bus_stop,24.98275,121.53543
6,bus_stop,24.98285,121.53892
6,bus_stop,24.983017,121.540665
6,bus_stop,24.980383,121.54215
6,bus_stop,24.977633,121.54277
6,bus_stop,24.991034,121.51987
6,bus_stop,24.99205,121.51642
6,bus_stop,24.992332,121.513466
6,bus_stop,24.9929,121.50955
6,bus_stop,24.956284,121.498764
6,bus_stop,24.955217,121.49645
6,bus_stop,24.954184,121.49427
6,bus_stop,24.95265,121.49274
6,bus_stop,24.951784,121.49102
6,bus_stop,24.9518,121.48777
6,bus_stop,24.951584,121.48562
6,bus_stop,24.950617,121.48375
6,bus_stop,24.94915,121.482414
6,bus_stop,24.947834,121.48033
6,bus_stop,24.957067,121.50062
6,bus_stop,24.946716,121.47974
6,bus_stop,24.943666,121.475586
6,bus_stop,24.957983,121.47535
6,bus_stop,24.961334,121.47733
6,bus_stop,24.9623,121.479965
6,bus_stop,24.961666,121.48292
6,bus_stop,24.960417,121.48382
6,bus_stop,24.955017,121.49247
6,bus_stop,24.953,121.49516
6,bus_stop,24.9539,121.5004
6,bus_stop,24.954166,121.5045
6,bus_stop,24.9452,121.47753
6,bus_stop,24.955133,121.504616
6,bus_stop,24.958084,121.5048
6,bus_stop,24.959383,121.51027
6,bus_stop,25.031218,121.43025
6,bus_stop,25.03285,121.43635
6,bus_stop,25.034166,121.44334
6,bus_stop,25.034683,121.44566
6,bus_stop,25.035217,121.44842
6,bus_stop,25.0357,121.45063
6,bus_stop,25.036333,121.45333
6,bus_stop,25.027584,121.45527
6,bus_stop,25.025167,121.454414
6,bus_stop,25.0229,121.454285
6,bus_stop,24.958534,121.507935
6,bus_stop,25.02035,121.45495
6,bus_stop,25.016417,121.45682
6,bus_stop,25.015083,121.5416
6,bus_stop,24.977083,121.516785
6,bus_stop,24.975384,121.51777
6,bus_stop,24.973867,121.51925
6,bus_stop,24.968634,121.51828
6,bus_stop,24.966516,121.5176
6,bus_stop,24.963966,121.516785
6,bus_stop,24.963,121.51348
6,bus_stop,24.961267,121.51248
6,bus_stop,25.018734,121.455765
6,bus_stop,25.030483,121.42762
6,bus_stop,24.958117,121.50557
6,bus_stop,24.960367,121.51196
6,bus_stop,24.984667,121.536835
6,bus_stop,24.982916,121.539
6,bus_stop,24.982916,121.54075
6,bus_stop,24.980633,121.5419
6,bus_stop,24.977716,121.5427
6,bus_stop,24.974382,121.54287
6,bus_stop,24.971216,121.54273
6,bus_stop,24.972,121.54095
6,bus_stop,24.972784,121.53989
6,bus_stop,24.974716,121.53712
6,bus_stop,24.986834,121.538
6,bus_stop,24.9765,121.53498
6,bus_stop,24.977167,121.53246
6,bus_stop,24.975033,121.53108
6,bus_stop,24.972933,121.52983
6,bus_stop,24.964033,121.53678
6,bus_stop,24.960684,121.532364
6,bus_stop,24.9613,121.52993
6,bus_stop,24.961967,121.527985
6,bus_stop,24.96305,121.52583
6,bus_stop,24.963633,121.52354
6,bus_stop,24.963966,121.520836
6,bus_stop,24.978466,121.53415
6,bus_stop,24.959267,121.509865
6,bus_stop,24.986784,121.54025
6,bus_stop,24.981684,121.54162
6,bus_stop,24.9626,121.5128
6,bus_stop,24.963783,121.51617
6,bus_stop,24.963966,121.518585
6,bus_stop,24.963717,121.521835
6,bus_stop,24.9634,121.52423
6,bus_stop,24.9629,121.526566
6,bus_stop,24.96175,121.52872
6,bus_stop,24.961033,121.53067
6,bus_stop,24.960417,121.53315
6,bus_stop,24.963367,121.5369
6,bus_stop,24.984,121.5412
6,bus_stop,24.96725,121.537
6,bus_stop,24.976267,121.532
6,bus_stop,24.977882,121.5329
6,bus_stop,24.977633,121.53445
6,bus_stop,24.975782,121.535385
6,bus_stop,24.973766,121.538414
6,bus_stop,24.972366,121.5407
6,bus_stop,24.971083,121.54238
6,bus_stop,24.972317,121.5429
6,bus_stop,24.975616,121.542915
6,bus_stop,24.978666,121.542534
6,bus_stop,24.974033,121.530365
6,bus_stop,25.028784,121.422264
6,bus_stop,25.026617,121.417885
6,bus_stop,25.023767,121.41534
6,bus_stop,25.058767,121.27505
6,bus_stop,25.056984,121.27917
6,bus_stop,25.054516,121.28297
6,bus_stop,25.052816,121.28598
6,bus_stop,25.051517,121.28825
6,bus_stop,25.047117,121.29221
6,bus_stop,25.042833,121.294586
6,bus_stop,25.048834,121.32125
6,bus_stop,25.065,121.34254
6,bus_stop,25.0643,121.36215
6,bus_stop,25.06055,121.2711
6,bus_stop,25.061516,121.36425
6,bus_stop,25.061333,121.39495
6,bus_stop,25.063,121.41828
6,bus_stop,25.066933,121.42516
6,bus_stop,25.074917,121.46017
6,bus_stop,25.0755,121.4935
6,bus_stop,25.069433,121.49122
6,bus_stop,25.066317,121.48885
6,bus_stop,25.059584,121.48662
6,bus_stop,25.05755,121.48663
6,bus_stop,25.056017,121.48448
6,bus_stop,25.059668,121.368286
6,bus_stop,25.0695,121.4837
6,bus_stop,25.0625,121.26683
6,bus_stop,25.069384,121.26113
6,bus_stop,25.05575,121.28142
6,bus_stop,25.057484,121.278366
6,bus_stop,25.05925,121.27444
6,bus_stop,25.061283,121.269936
6,bus_stop,25.062817,121.26656
6,bus_stop,25.065268,121.26265
6,bus_stop,25.070467,121.26099
6,bus_stop,25.076233,121.26035
6,bus_stop,25.078884,121.2592
6,bus_stop,25.085318,121.25542
6,bus_stop,25.064184,121.26325
6,bus_stop,25.08795,121.25375
6,bus_stop,25.086082,121.2414
6,bus_stop,25.081816,121.23835
6,bus_stop,25.076834,121.2318
6,bus_stop,25.081066,121.23675
6,bus_stop,25.08865,121.24548
6,bus_stop,25.0888,121.2493
6,bus_stop,25.086466,121.25455
6,bus_stop,25.083584,121.25623
6,bus_stop,25.078,121.2595
6,bus_stop,25.073866,121.2603
6,bus_stop,25.087734,121.24405
6,bus_stop,25.071333,121.48652
6,bus_stop,25.075417,121.487686
6,bus_stop,25.077467,121.48535
6,bus_stop,25.035183,121.44753
6,bus_stop,25.034666,121.44524
6,bus_stop,25.0336,121.439865
6,bus_stop,25.032717,121.43432
6,bus_stop,25.03065,121.428
6,bus_stop,25.03005,121.42633
6,bus_stop,25.02835,121.420334
6,bus_stop,25.025066,121.41703
6,bus_stop,25.023283,121.4142
6,bus_stop,25.020416,121.409584
6,bus_stop,25.035583,121.44908
6,bus_stop,25.019367,121.40884
6,bus_stop,25.017584,121.40366
6,bus_stop,25.016916,121.40173
6,bus_stop,25.016582,121.399734
6,bus_stop,25.016867,121.4012
6,bus_stop,24.972166,121.5194
6,bus_stop,25.017433,121.40366
6,bus_stop,25.017834,121.40508
6,bus_stop,25.018217,121.40743
6,bus_stop,25.019766,121.409386
6,bus_stop,25.0221,121.4123
6,bus_stop,25.0181,121.406235
6,bus_stop,25.036,121.4515
6,bus_stop,25.02885,121.45627
6,bus_stop,25.02685,121.454834
6,bus_stop,25.079184,121.482285
6,bus_stop,25.080416,121.48058
6,bus_stop,24.984333,121.444336
6,bus_stop,24.986917,121.445885
6,bus_stop,24.989267,121.44738
6,bus_stop,24.992216,121.44932
6,bus_stop,24.996067,121.45188
6,bus_stop,24.999834,121.45312
6,bus_stop,25.002317,121.45402
6,bus_stop,25.006216,121.45738
6,bus_stop,25.007584,121.4585
6,bus_stop,25.008633,121.45959
6,bus_stop,25.011116,121.4641
6,bus_stop,25.012667,121.46384
6,bus_stop,25.014,121.46175
6,bus_stop,25.0125,121.46
6,bus_stop,25.012,121.456215
6,bus_stop,25.014166,121.45645
6,bus_stop,25.0157,121.4566
6,bus_stop,25.018217,121.4559
6,bus_stop,25.019617,121.455536
6,bus_stop,25.021217,121.45457
6,bus_stop,25.0245,121.4543
6,bus_stop,24.964067,121.51757
6,bus_stop,25.04825,121.51223
6,bus_stop,24.963083,121.51383
6,bus_stop,24.959467,121.5105
6,bus_stop,24.971275,121.54275
6,bus_stop,24.974882,121.54293
6,bus_stop,24.977808,121.54268
6,bus_stop,24.980875,121.54183
6,bus_stop,24.98345,121.54118
6,bus_stop,24.9862,121.5405
6,bus_stop,24.9868,121.53895
6,bus_stop,24.98555,121.53703
6,bus_stop,24.983192,121.53817
6,bus_stop,24.982975,121.53981
6,bus_stop,24.966618,121.54115
6,bus_stop,24.981167,121.54183
6,bus_stop,24.97485,121.54298
6,bus_stop,24.971767,121.54285
6,bus_stop,24.967892,121.54155
6,bus_stop,24.964993,121.54049
6,bus_stop,24.962584,121.53948
6,bus_stop,24.9607,121.53317
6,bus_stop,24.961132,121.53053
6,bus_stop,24.961708,121.52855
6,bus_stop,24.962767,121.52663
6,bus_stop,24.963358,121.5244
6,bus_stop,24.978333,121.54261
6,bus_stop,24.963966,121.520836
6,bus_stop,24.96465,121.54037
6,bus_stop,24.960575,121.53276
6,bus_stop,24.951784,121.4882
6,bus_stop,24.951633,121.48593
6,bus_stop,24.950867,121.484
6,bus_stop,24.94915,121.482414
6,bus_stop,24.947834,121.48033
6,bus_stop,24.946716,121.47974
6,bus_stop,24.94535,121.47773
6,bus_stop,24.944084,121.475784
6,bus_stop,24.943016,121.47597
6,bus_stop,24.952541,121.50388
6,bus_stop,24.962767,121.53949
6,bus_stop,24.954426,121.5047
6,bus_stop,24.959126,121.5092
6,bus_stop,24.960142,121.51135
6,bus_stop,24.961891,121.51254
6,bus_stop,24.963633,121.51542
6,bus_stop,24.963924,121.51788
6,bus_stop,24.963717,121.521835
6,bus_stop,24.963568,121.52325
6,bus_stop,24.962992,121.52594
6,bus_stop,24.961943,121.52821
6,bus_stop,24.961176,121.53007
6,bus_stop,24.957966,121.50533
6,bus_stop,24.9518,121.49115
6,bus_stop,24.963976,121.51841
6,bus_stop,24.962074,121.51255
6,bus_stop,24.982067,121.5437
6,bus_stop,24.98275,121.53923
6,bus_stop,24.983334,121.5375
6,bus_stop,24.9858,121.53705
6,bus_stop,24.9873,121.53647
6,bus_stop,24.98815,121.53408
6,bus_stop,24.99055,121.524315
6,bus_stop,24.991833,121.51912
6,bus_stop,24.992283,121.51687
6,bus_stop,24.99295,121.51303
6,bus_stop,24.980516,121.54443
6,bus_stop,24.9932,121.509
6,bus_stop,24.9957,121.50125
6,bus_stop,24.9992,121.4991
6,bus_stop,25.00065,121.4995
6,bus_stop,25.000433,121.501366
6,bus_stop,24.999834,121.5035
6,bus_stop,24.9998,121.50525
6,bus_stop,24.999683,121.50778
6,bus_stop,24.997734,121.50677
6,bus_stop,24.9955,121.50555
6,bus_stop,24.993416,121.506035
6,bus_stop,24.993784,121.503914
6,bus_stop,24.963291,121.51433
6,bus_stop,24.9773,121.54653
6,bus_stop,24.97205,121.54775
6,bus_stop,24.959858,121.511
6,bus_stop,24.958626,121.50828
6,bus_stop,24.957508,121.50468
6,bus_stop,24.954617,121.50467
6,bus_stop,24.952774,121.50398
6,bus_stop,24.948992,121.50218
6,bus_stop,24.933,121.54691
6,bus_stop,24.931067,121.5482
6,bus_stop,24.935583,121.5449
6,bus_stop,24.937216,121.54612
6,bus_stop,24.9748,121.54788
6,bus_stop,24.941866,121.545784
6,bus_stop,24.95275,121.54657
6,bus_stop,24.953,121.54242
6,bus_stop,24.953983,121.540115
6,bus_stop,24.955416,121.53903
6,bus_stop,24.95725,121.53815
6,bus_stop,24.959984,121.53955
6,bus_stop,24.9629,121.5417
6,bus_stop,24.964367,121.542816
6,bus_stop,24.967283,121.5448
6,bus_stop,24.969482,121.54608
6,bus_stop,24.9517,121.54715
6,bus_stop,24.952517,121.49263
6,bus_stop,24.954134,121.49422
6,bus_stop,24.955267,121.4967
6,bus_stop,24.957582,121.502815
6,bus_stop,24.95805,121.50512
6,bus_stop,24.95935,121.50975
6,bus_stop,24.960733,121.51205
6,bus_stop,24.9625,121.51275
6,bus_stop,24.963766,121.51573
6,bus_stop,24.963984,121.5184
6,bus_stop,24.963717,121.521835
6,bus_stop,24.963467,121.524
6,bus_stop,24.962917,121.52638
6,bus_stop,24.95675,121.49952
6,bus_stop,24.961634,121.52883
6,bus_stop,24.9603,121.5329
6,bus_stop,24.96325,121.536964
6,bus_stop,24.967234,121.537
6,bus_stop,24.974016,121.53045
6,bus_stop,24.976267,121.532
6,bus_stop,24.977917,121.533
6,bus_stop,24.979984,121.533936
6,bus_stop,25.005383,121.67067
6,bus_stop,24.9839,121.53368
6,bus_stop,24.986816,121.53357
6,bus_stop,24.961018,121.5306
6,bus_stop,24.9906,121.53395
6,bus_stop,24.9554,121.497086
6,bus_stop,24.953434,121.49345
6,bus_stop,24.95845,121.5077
6,bus_stop,24.957,121.504486
6,bus_stop,24.954533,121.503334
6,bus_stop,24.953917,121.49979
6,bus_stop,24.95425,121.493835
6,bus_stop,24.956034,121.491
6,bus_stop,24.961082,121.48258
6,bus_stop,24.962734,121.48154
6,bus_stop,24.962,121.47842
6,bus_stop,24.958033,121.47528
6,bus_stop,24.954634,121.4951
6,bus_stop,24.956783,121.47508
6,bus_stop,24.94475,121.47688
6,bus_stop,24.94585,121.4787
6,bus_stop,24.947384,121.479935
6,bus_stop,24.948668,121.48133
6,bus_stop,24.950266,121.483536
6,bus_stop,24.951416,121.48497
6,bus_stop,24.95195,121.4866
6,bus_stop,24.951866,121.48867
6,bus_stop,24.9518,121.49007
6,bus_stop,24.9521,121.4922
6,bus_stop,24.943083,121.4757
6,bus_stop,25.020134,121.54798
6,bus_stop,25.024218,121.548935
6,bus_stop,25.028034,121.54895
6,bus_stop,24.986984,121.53343
6,bus_stop,24.983917,121.53377
6,bus_stop,24.981417,121.53388
6,bus_stop,24.978966,121.533936
6,bus_stop,24.977016,121.53246
6,bus_stop,24.975033,121.53108
6,bus_stop,24.972967,121.5296
6,bus_stop,24.964033,121.53682
6,bus_stop,24.9607,121.532364
6,bus_stop,24.96135,121.52985
6,bus_stop,24.99055,121.534
6,bus_stop,24.962084,121.5279
6,bus_stop,24.963516,121.523735
6,bus_stop,24.963966,121.520836
6,bus_stop,24.964067,121.51773
6,bus_stop,24.963083,121.513664
6,bus_stop,24.96155,121.51248
6,bus_stop,24.9595,121.51044
6,bus_stop,24.958534,121.507935
6,bus_stop,24.958084,121.5048
6,bus_stop,24.957117,121.5008
6,bus_stop,24.956417,121.49897
6,bus_stop,24.963133,121.52575
6,bus_stop,25.015316,121.54195
6,bus_stop,25.017267,121.54418
6,bus_stop,25.019817,121.54718
6,bus_stop,25.029984,121.54902
6,bus_stop,25.032784,121.54902
6,bus_stop,25.036417,121.5491
6,bus_stop,25.0398,121.5492
6,bus_stop,25.044016,121.5489
6,bus_stop,25.046234,121.54913
6,bus_stop,25.049366,121.5492
6,bus_stop,25.053034,121.54922
6,bus_stop,25.057034,121.54926
6,bus_stop,25.060833,121.55058
6,bus_stop,25.063334,121.552216
6,bus_stop,25.057684,121.54922
6,bus_stop,25.054184,121.549034
6,bus_stop,25.05175,121.548965
6,bus_stop,25.04815,121.549
6,bus_stop,25.044817,121.54902
6,bus_stop,25.041533,121.548836
6,bus_stop,25.038616,121.548935
6,bus_stop,25.033516,121.54878
6,bus_stop,25.032,121.548615
6,bus_stop,25.028616,121.548615
6,bus_stop,25.026016,121.54868
6,bus_stop,25.0231,121.5485
6,bus_stop,24.961617,121.5125
6,bus_stop,25.049866,121.51342
6,bus_stop,25.052616,121.51413
6,bus_stop,25.0547,121.514435
6,bus_stop,24.955121,121.3550451
6,bus_stop,24.905717,121.3585833
6,bus_stop,24.906444,121.3606261
6,bus_stop,24.920856,121.423265
6,bus_stop,25.123833,121.858222
6,bus_stop,25.150117,121.7806923
6,bus_stop,25.150674,121.7798627
6,bus_stop,25.142194,121.7896759
6,bus_stop,24.953307,121.4948527
6,bus_stop,25.07049,121.453951
6,bus_stop,24.949176,121.490201
6,bus_stop,25.066919,121.446996
6,bus_stop,25.065134,121.450387
6,bus_stop,25.064875,121.451678
6,bus_stop,25.153621,121.406797
6,bus_stop,25.259,121.5008333
6,bus_stop,24.986442,121.520099
6,bus_stop,24.986623,121.517669
6,bus_stop,24.985429,121.5163151
6,bus_stop,24.983648,121.516495
6,bus_stop,24.983478,121.517855
6,bus_stop,24.964744,121.517018
6,bus_stop,25.064381,121.447345
6,bus_stop,24.963989,121.517962
6,bus_stop,24.94822,121.490132
6,bus_stop,24.950861,121.491234
6,bus_stop,25.020432,121.907309
6,bus_stop,25.02075,121.903782
6,bus_stop,25.020528,121.898306
6,bus_stop,25.153753,121.406825
6,bus_stop,25.058058,121.363531
6,bus_stop,25.004164,121.413337
6,bus_stop,25.177517,121.68869
6,bus_stop,25.175713,121.6848116
6,bus_stop,25.177465,121.684773
6,bus_stop,25.17648,121.6820758
6,bus_stop,24.946885,121.488694
6,bus_stop,25.175368,121.681937
6,bus_stop,25.177041,121.684412
6,bus_stop,25.153621,121.406797
6,bus_stop,25.15976,121.640417
6,bus_stop,25.160952,121.636216
6,bus_stop,24.975421,121.525455
6,bus_stop,25.07729684,121.5731066
6,bus_stop,25.079478,121.568256
6,bus_stop,25.07921316,121.5684974
6,bus_stop,25.07729684,121.5731066
6,bus_stop,24.950861,121.491234
6,bus_stop,25.176314,121.682866
6,bus_stop,25.020432,121.907309
6,bus_stop,24.9637050293,121.5213653247
6,bus_stop,24.96500149,121.5405875
6,bus_stop,25.259,121.5008333
6,bus_stop,25.259,121.5008333
6,bus_stop,25.259,121.5008333
6,bus_stop,25.259,121.5008333
6,bus_stop,25.103399,121.793883
6,bus_stop,25.10337,121.794013
6,bus_stop,25.141958,121.4631747
6,bus_stop,25.153621,121.406797
6,bus_stop,25.079283,121.481636
6,bus_stop,25.078316,121.48347
6,bus_stop,24.986623,121.517669
6,bus_stop,24.93345,121.3871
6,bus_stop,24.935383,121.39162
6,bus_stop,25.07665,121.486565
6,bus_stop,25.07525,121.489235
6,bus_stop,25.073866,121.49163
6,bus_stop,25.072533,121.4935
6,bus_stop,25.071583,121.49492
6,bus_stop,25.071,121.496086
6,bus_stop,25.069916,121.49733
6,bus_stop,25.0691,121.49892
6,bus_stop,25.068117,121.4998
6,bus_stop,25.077534,121.48483
6,bus_stop,24.96347353,121.5235251
6,bus_stop,24.986442,121.520099
6,bus_stop,25.057175,121.912992
6,bus_stop,24.966766,121.541226
6,bus_stop,24.9753,121.5430453
6,bus_stop,24.983033,121.538676
6,bus_stop,24.97253,121.540302
6,bus_stop,24.967768,121.541385
6,bus_stop,24.96516884,121.5404224
6,bus_stop,24.96333082,121.5395598
6,bus_stop,24.96083175,121.5319036
6,bus_stop,24.96359615,121.5239545
6,bus_stop,24.96389,121.52132
6,bus_stop,24.984428,121.518356
6,bus_stop,24.974828,121.517392
6,bus_stop,24.97725375,121.5167886
6,bus_stop,24.981146,121.517416
6,bus_stop,24.98388397,121.5179227
6,bus_stop,25.082794,121.380026
6,bus_stop,25.086181,121.381321
6,bus_stop,25.084941,121.384027
6,bus_stop,24.981668,121.661123
6,bus_stop,25.165335,121.490858
6,bus_stop,25.237801,121.453572
6,bus_stop,25.082932,121.9139673
6,bus_stop,24.976685,121.51627
6,bus_stop,25.066517,121.501465
6,bus_stop,24.993252,121.429675
6,bus_stop,25.186153,121.436729
6,bus_stop,24.946885,121.488694
6,bus_stop,24.950861,121.491234
6,bus_stop,24.950861,121.491234
6,bus_stop,24.94822,121.490132
6,bus_stop,24.949176,121.490201
6,bus_stop,24.960016,121.511483
6,bus_stop,24.962056,121.512637
6,bus_stop,24.963669,121.515268
6,bus_stop,24.96347353,121.5235251
6,bus_stop,24.96024795,121.5325631
6,bus_stop,25.218018,121.510426
6,bus_stop,25.084514,121.3745303
6,bus_stop,25.00192,121.496599
6,bus_stop,24.954128,121.5009654
6,bus_stop,24.955032,121.504645
6,bus_stop,25.13754,121.788933
6,bus_stop,25.178279,121.437259
6,bus_stop,25.117825,121.339876
6,bus_stop,25.102402,121.342814
6,bus_stop,25.043613,121.452209
6,bus_stop,25.049139,121.446827
6,bus_stop,25.186114,121.436238
6,bus_stop,25.001888,121.496889
6,bus_stop,25.186153,121.436729
6,bus_stop,25.225063,121.5159302
6,bus_stop,25.064294,121.477536
6,bus_stop,24.978104,121.550331
6,bus_stop,24.992884,121.511308
6,bus_stop,24.992884,121.511308
6,bus_stop,24.992884,121.511308
6,bus_stop,24.991599,121.448983
6,bus_stop,24.978104,121.550331
6,bus_stop,24.978104,121.550331
6,bus_stop,24.978104,121.550331
6,bus_stop,25.069004,121.6845511
6,bus_stop,25.153621,121.406797
6,bus_stop,25.065446,121.477658
6,bus_stop,24.960538,121.483357
6,bus_stop,24.958097,121.505926
6,bus_stop,24.958392,121.53755
6,bus_stop,24.99769503,121.4185985
6,bus_stop,25.0242546638,121.5168988391
6,bus_stop,25.0254336065,121.5163145194
6,bus_stop,25.240879,121.453161
6,bus_stop,24.925428,121.697436
6,bus_stop,25.068869,121.9233813
6,bus_stop,25.066998,121.481324
6,bus_stop,25.064698,121.480174
6,bus_stop,24.95431753,121.4946626
6,bus_stop,25.186114,121.436238
6,bus_stop,25.0242546638,121.5168988391
6,bus_stop,25.0254336065,121.5163145194
6,bus_stop,24.96024795,121.5325631
6,bus_stop,24.96310985,121.5397646
6,bus_stop,24.97767247,121.538719
6,bus_stop,24.97628294,121.5369817
6,bus_stop,24.974,121.538
6,bus_stop,24.96132951,121.5298939
6,bus_stop,24.961886,121.528356
6,bus_stop,24.96306452,121.5262847
6,bus_stop,24.96414395,121.5182441
6,bus_stop,24.965301,121.51734
6,bus_stop,24.9612176,121.5298664
6,bus_stop,24.966735,121.516559
6,bus_stop,24.97159,121.517169
6,bus_stop,24.972316,121.517381
6,bus_stop,24.950027,121.489992
6,bus_stop,24.951212,121.491266
6,bus_stop,24.951267,121.485815
6,bus_stop,24.949533,121.485367
6,bus_stop,24.948614,121.48554
6,bus_stop,24.947564,121.485282
6,bus_stop,24.946817,121.4841667
6,bus_stop,24.946885,121.488694
6,bus_stop,24.969348,121.516556
6,bus_stop,25.0242546638,121.5168988391
6,bus_stop,24.961725,121.528339
6,bus_stop,24.96730265,121.5177866
6,bus_stop,25.0254336065,121.5163145194
6,bus_stop,24.948614,121.48554
6,bus_stop,24.993213,121.429589
6,bus_stop,25.0614913407,121.4942547216
6,bus_stop,24.946817,121.4841667
6,bus_stop,25.084514,121.3745303
6,bus_stop,25.081671,121.372588
6,bus_stop,25.084434,121.3746486
6,bus_stop,25.08263,121.37365
6,bus_stop,25.02781,121.51694
6,bus_stop,24.96294489,121.5259804
6,bus_stop,25.026994,121.517263
6,bus_stop,25.026994,121.517263
6,bus_stop,25.02781,121.51694
6,bus_stop,25.026994,121.517263
6,bus_stop,25.044911,121.44109
6,bus_stop,25.040005,121.459856
6,bus_stop,25.04101,121.460311
6,bus_stop,25.044911,121.44109
6,bus_stop,24.97410976,121.5188677
6,bus_stop,24.97278102,121.5195205
6,bus_stop,24.96923,121.51843
6,bus_stop,25.02781,121.51694
6,bus_stop,25.063917,121.50312
6,bus_stop,25.06035,121.51355
6,bus_stop,25.056484,121.51382
6,bus_stop,25.0579,121.54318
6,bus_stop,25.056383,121.54418
6,bus_stop,25.05245,121.543465
6,bus_stop,25.052067,121.540085
6,bus_stop,25.054817,121.53705
6,bus_stop,25.057,121.53709
6,bus_stop,25.0578,121.534035
6,bus_stop,25.058134,121.531715
6,bus_stop,25.058033,121.52877
6,bus_stop,25.059383,121.52558
6,bus_stop,25.057716,121.540016
6,bus_stop,25.0615,121.525665
6,bus_stop,25.063,121.51832
6,bus_stop,25.030184,121.4262
6,bus_stop,25.063084,121.51598
6,bus_stop,25.063583,121.50117
6,bus_stop,25.062717,121.49963
6,bus_stop,25.061684,121.49585
6,bus_stop,25.061317,121.4936
6,bus_stop,25.06025,121.49192
6,bus_stop,25.058916,121.48983
6,bus_stop,25.056984,121.487335
6,bus_stop,25.062916,121.52258
6,bus_stop,25.047283,121.47397
6,bus_stop,25.058033,121.5354
6,bus_stop,25.057966,121.5297
6,bus_stop,25.040333,121.46291
6,bus_stop,24.935684,121.39295
6,bus_stop,25.041584,121.464836
6,bus_stop,25.036966,121.4568
6,bus_stop,25.04355,121.46727
6,bus_stop,25.045866,121.4701
6,bus_stop,25.046583,121.47221
6,bus_stop,25.0473,121.47459
6,bus_stop,25.030684,121.428
6,bus_stop,25.0579,121.48863
6,bus_stop,25.057934,121.53284
6,bus_stop,25.0596,121.49122
6,bus_stop,25.06165,121.49554
6,bus_stop,25.062683,121.4991
6,bus_stop,25.0635,121.501335
6,bus_stop,25.2896,121.54667
6,bus_stop,25.063917,121.502335
6,bus_stop,25.062834,121.51828
6,bus_stop,25.062767,121.522766
6,bus_stop,25.060766,121.52568
6,bus_stop,25.058,121.52583
6,bus_stop,25.057934,121.527466
6,bus_stop,25.060883,121.49313
6,bus_stop,25.039083,121.460236
6,bus_stop,25.045816,121.46982
6,bus_stop,25.042418,121.465836
6,bus_stop,25.028084,121.4205
6,bus_stop,25.029333,121.42018
6,bus_stop,25.03345,121.4209
6,bus_stop,25.0354,121.422066
6,bus_stop,25.03715,121.42322
6,bus_stop,25.040184,121.42468
6,bus_stop,25.043333,121.42478
6,bus_stop,25.04575,121.42617
6,bus_stop,25.0483,121.4271
6,bus_stop,25.049717,121.42747
6,bus_stop,25.03005,121.42633
6,bus_stop,25.052067,121.42841
6,bus_stop,25.057,121.43069
6,bus_stop,25.058483,121.43093
6,bus_stop,25.061216,121.4325
6,bus_stop,25.06285,121.43345
6,bus_stop,25.065367,121.43349
6,bus_stop,25.067516,121.43446
6,bus_stop,25.069983,121.435616
6,bus_stop,25.072317,121.43563
6,bus_stop,25.075083,121.4351
6,bus_stop,25.077417,121.43536
6,bus_stop,25.05475,121.43062
6,bus_stop,25.04425,121.467834
6,bus_stop,25.03065,121.428
6,bus_stop,25.0336,121.439865
6,bus_stop,25.04075,121.463264
6,bus_stop,25.0397,121.46145
6,bus_stop,25.101067,121.451
6,bus_stop,25.101967,121.4522
6,bus_stop,25.10295,121.45233
6,bus_stop,25.0925,121.462
6,bus_stop,25.0905,121.465
6,bus_stop,25.08875,121.46616
6,bus_stop,25.087667,121.467
6,bus_stop,25.086584,121.4679
6,bus_stop,25.032717,121.43432
6,bus_stop,25.085033,121.4691
6,bus_stop,25.081583,121.472664
6,bus_stop,25.082134,121.47377
6,bus_stop,25.0814,121.47742
6,bus_stop,25.080767,121.47947
6,bus_stop,25.1041,121.43587
6,bus_stop,25.102617,121.43985
6,bus_stop,25.10275,121.4482
6,bus_stop,25.035583,121.44908
6,bus_stop,25.035183,121.44753
6,bus_stop,25.034666,121.44524
6,bus_stop,25.082582,121.47089
6,bus_stop,25.036983,121.45728
6,bus_stop,25.0357,121.45063
6,bus_stop,25.035217,121.44842
6,bus_stop,25.073784,121.49192
6,bus_stop,25.074766,121.49007
6,bus_stop,25.076584,121.48708
6,bus_stop,25.077467,121.48542
6,bus_stop,25.078367,121.48393
