年,月,排名,隸屬區,里,鄰數,戶數,男,女,合計
110,11,471,板橋區,吉翠里,16,1412,1859,1980,3839
110,11,472,五股區,民義里,23,1408,1932,1904,3836
110,11,473,中和區,秀水里,28,1593,1828,2001,3829
110,11,474,永和區,安和里,18,1726,1767,2061,3828
110,11,475,板橋區,鄉雲里,21,1677,1813,2015,3828
110,11,476,三重區,福樂里,23,1537,1861,1967,3828
110,11,477,新莊區,豐年里,16,1395,1879,1942,3821
110,11,478,板橋區,浮洲里,25,1447,1930,1884,3814
110,11,479,樹林區,圳安里,23,1369,1903,1906,3809
110,11,480,新店區,百忍里,22,1629,1754,2055,3809
110,11,481,泰山區,貴賢里,27,1512,1849,1956,3805
110,11,482,板橋區,永安里,17,1457,1838,1962,3800
110,11,483,板橋區,國泰里,15,1479,1805,1994,3799
110,11,484,新店區,小城里,18,1454,1850,1943,3793
110,11,485,永和區,桂林里,18,1537,1834,1956,3790
110,11,486,中和區,枋寮里,35,1564,1853,1935,3788
110,11,487,樹林區,樹興里,27,1408,1845,1939,3784
110,11,488,板橋區,後埔里,17,1608,1841,1942,3783
110,11,489,板橋區,大觀里,14,1336,1864,1919,3783
110,11,490,三重區,培德里,24,1428,1847,1935,3782
110,11,491,三峽區,中埔里,15,1407,1840,1935,3775
110,11,492,新莊區,萬安里,18,1469,1827,1946,3773
110,11,493,新店區,百福里,24,1685,1745,2016,3761
110,11,494,新莊區,仁義里,20,1430,1882,1877,3759
110,11,495,新莊區,立功里,25,1428,1825,1919,3744
110,11,496,新莊區,中宏里,20,1391,1836,1907,3743
110,11,497,泰山區,福興里,25,1412,1823,1920,3743
110,11,498,八里區,米倉里,24,1573,1912,1823,3735
110,11,499,板橋區,聯翠里,17,1670,1746,1983,3729
110,11,500,中和區,員富里,23,1529,1867,1856,3723
110,11,501,八里區,大崁里,17,1468,1907,1813,3720
110,11,502,汐止區,福山里,18,1773,1737,1980,3717
110,11,503,板橋區,廣新里,24,1295,1816,1899,3715
110,11,504,三峽區,二鬮里,24,1379,1866,1845,3711
110,11,505,新莊區,昌明里,18,1346,1817,1883,3700
110,11,506,板橋區,國光里,20,1546,1770,1928,3698
110,11,507,樹林區,大同里,18,1333,1759,1927,3686
110,11,508,新店區,大豐里,24,1589,1724,1959,3683
110,11,509,三重區,厚德里,22,1436,1822,1860,3682
110,11,510,鶯歌區,南靖里,20,1284,1884,1798,3682
110,11,511,永和區,竹林里,30,1546,1751,1921,3672
110,11,512,樹林區,樹德里,25,1398,1810,1856,3666
110,11,513,板橋區,溪北里,18,1361,1796,1847,3643
110,11,514,蘆洲區,復興里　,13,1310,1813,1830,3643
110,11,515,樹林區,樹福里,20,1462,1750,1888,3638
110,11,516,瑞芳區,新峰里,14,1377,1826,1811,3637
110,11,517,新莊區,中全里,18,1326,1837,1799,3636
110,11,518,土城區,學府里,22,1257,1735,1900,3635
110,11,519,泰山區,黎明里,17,1330,1772,1855,3627
110,11,520,三重區,重陽里,25,1430,1787,1839,3626
110,11,521,板橋區,華翠里,19,1377,1756,1854,3610
110,11,522,中和區,福和里,32,1480,1781,1829,3610
110,11,523,土城區,廣興里,18,1342,1711,1893,3604
110,11,524,五股區,五福里,23,1321,1845,1757,3602
110,11,525,五股區,福德里,19,1427,1782,1799,3581
110,11,526,五股區,成德里,23,1364,1783,1793,3576
110,11,527,板橋區,建國里,31,1434,1705,1868,3573
110,11,528,板橋區,福星里,20,1367,1686,1873,3559
110,11,529,中和區,景新里,32,1493,1686,1873,3559
110,11,530,萬里區,野柳里,19,1105,1693,1864,3557
110,11,531,新店區,明城里,21,1403,1710,1834,3544
110,11,532,中和區,安樂里,33,1610,1642,1899,3541
110,11,533,深坑區,深坑里,41,1497,1722,1804,3526
110,11,534,板橋區,新海里,21,1254,1764,1760,3524
110,11,535,樹林區,樹人里,21,1252,1705,1805,3510
110,11,536,中和區,建和里,34,1418,1689,1820,3509
110,11,537,樹林區,中華里,19,1232,1673,1836,3509
110,11,538,汐止區,橋東里,20,1455,1660,1843,3503
110,11,539,三重區,慈愛里,25,1362,1712,1785,3497
110,11,540,永和區,上林里,21,1481,1697,1797,3494
110,11,541,新莊區,文聖里,29,1405,1634,1856,3490
110,11,542,中和區,國華里,22,1371,1721,1768,3489
110,11,543,三重區,福民里,19,1340,1709,1780,3489
110,11,544,三重區,福田里,24,1261,1748,1730,3478
110,11,545,三重區,立德里,22,1323,1699,1775,3474
110,11,546,中和區,秀成里,31,1355,1700,1772,3472
110,11,547,三重區,三民里,15,1302,1729,1739,3468
110,11,548,永和區,河堤里,19,1565,1643,1818,3461
110,11,549,中和區,泰安里,42,1451,1637,1820,3457
110,11,550,中和區,秀仁里,23,1487,1670,1786,3456
110,11,551,中和區,正南里,30,1367,1755,1700,3455
110,11,552,板橋區,景星里,24,1563,1674,1778,3452
110,11,553,蘆洲區,中華里　,14,1296,1669,1774,3443
110,11,554,板橋區,朝陽里,16,1297,1635,1807,3442
110,11,555,三重區,富華里,24,1383,1705,1730,3435
110,11,556,板橋區,文化里,17,1408,1651,1772,3423
110,11,557,蘆洲區,得勝里　,21,1317,1670,1746,3416
110,11,558,板橋區,松翠里,18,1426,1633,1780,3413
110,11,559,板橋區,光復里,25,1372,1724,1681,3405
110,11,560,汐止區,福德里,18,1575,1623,1782,3405
110,11,561,蘆洲區,忠義里　,14,1239,1643,1747,3390
110,11,562,永和區,智光里,32,1385,1612,1777,3389
110,11,563,新莊區,興漢里,32,1356,1651,1737,3388
110,11,564,永和區,福林里,25,1431,1614,1766,3380
110,11,565,土城區,中正里,18,1274,1604,1775,3379
110,11,566,土城區,學成里,18,1199,1652,1715,3367
110,11,567,三重區,龍濱里,20,1302,1643,1711,3354
110,11,568,新店區,下城里,14,1388,1700,1646,3346
110,11,569,永和區,永貞里,20,1418,1587,1759,3346
110,11,570,三重區,永盛里,25,1255,1621,1716,3337
110,11,571,蘆洲區,福安里　,11,1206,1652,1685,3337
110,11,572,泰山區,新明里,25,1208,1643,1694,3337
110,11,573,土城區,青雲里,21,1277,1604,1727,3331
110,11,574,瑞芳區,吉安里,16,1295,1682,1639,3321
110,11,575,樹林區,育英里,20,1276,1621,1687,3308
110,11,576,汐止區,忠山里,22,1580,1574,1731,3305
110,11,577,板橋區,福壽里,16,1302,1609,1693,3302
110,11,578,樹林區,東山里,20,1159,1683,1616,3299
110,11,579,蘆洲區,樹德里　,14,1260,1651,1634,3285
110,11,580,中和區,冠穗里,24,1279,1628,1652,3280
110,11,581,新店區,復興里,21,1447,1549,1724,3273
110,11,582,板橋區,新興里,17,1570,1552,1716,3268
110,11,583,永和區,河濱里,19,1324,1594,1667,3261
110,11,584,三重區,仁忠里,23,1273,1599,1662,3261
110,11,585,蘆洲區,溪墘里　,15,1229,1574,1675,3249
110,11,586,中和區,清穗里,24,1289,1600,1628,3228
110,11,587,新店區,百和里,22,1389,1546,1672,3218
110,11,588,永和區,永興里,26,1305,1513,1687,3200
110,11,589,汐止區,興福里,20,1466,1528,1670,3198
110,11,590,板橋區,介壽里,17,1272,1514,1672,3186
110,11,591,永和區,中興里,17,1459,1468,1716,3184
110,11,592,土城區,頂新里,10,1283,1509,1651,3160
110,11,593,三峽區,溪東里,16,1090,1610,1543,3153
110,11,594,中和區,安和里,27,1400,1497,1650,3147
110,11,595,新莊區,八德里,16,1202,1519,1627,3146
110,11,596,新店區,國豐里,22,1374,1442,1704,3146
110,11,597,深坑區,土庫里,36,1221,1589,1551,3140
110,11,598,永和區,秀元里,20,1234,1492,1648,3140
110,11,599,中和區,景南里,34,1308,1498,1639,3137
110,11,600,土城區,瑞興里,26,1241,1528,1603,3131
110,11,601,新莊區,後德里,15,1115,1580,1549,3129
110,11,602,新店區,太平里,20,1434,1454,1672,3126
110,11,603,新店區,粗坑里,20,1356,1496,1626,3122
110,11,604,土城區,青山里,18,1081,1558,1562,3120
110,11,605,三重區,尚德里,29,1215,1489,1619,3108
110,11,606,蘆洲區,得仁里　,15,1161,1517,1585,3102
110,11,607,新店區,建國里,18,1348,1434,1655,3089
110,11,608,新莊區,民本里,19,1159,1540,1534,3074
110,11,609,板橋區,文德里,12,1239,1505,1567,3072
110,11,610,板橋區,仁愛里,20,1168,1515,1556,3071
110,11,611,板橋區,正泰里,16,1132,1471,1598,3069
110,11,612,萬里區,北基里,23,1462,1509,1553,3062
110,11,613,中和區,吉興里,21,1331,1367,1691,3058
110,11,614,五股區,貿商里,25,1232,1459,1595,3054
110,11,615,永和區,民富里,15,1129,1497,1556,3053
110,11,616,中和區,興南里,37,1262,1487,1564,3051
110,11,617,板橋區,滿翠里,20,1170,1460,1588,3048
110,11,618,三重區,福安里,25,1244,1496,1547,3043
110,11,619,萬里區,大鵬里,24,1014,1522,1494,3016
110,11,620,板橋區,百壽里,17,1244,1388,1619,3007
110,11,621,板橋區,青翠里,15,1206,1511,1494,3005
110,11,622,汐止區,宜興里,25,1484,1393,1601,2994
110,11,623,三重區,維德里,21,1168,1477,1511,2988
110,11,624,汐止區,山光里,14,1318,1449,1534,2983
110,11,625,淡水區,北新里,20,1448,1444,1538,2982
110,11,626,三重區,永吉里,20,1169,1432,1543,2975
110,11,627,中和區,正行里,19,1257,1379,1594,2973
110,11,628,永和區,民治里,24,1257,1333,1637,2970
110,11,629,永和區,協和里,22,1291,1437,1522,2959
110,11,630,永和區,光明里,17,1290,1327,1631,2958
110,11,631,汐止區,保新里,13,1444,1465,1492,2957
110,11,632,新莊區,中華里,15,1224,1474,1480,2954
110,11,633,板橋區,港尾里,15,1111,1423,1529,2952
110,11,634,板橋區,九如里,16,1112,1445,1502,2947
110,11,635,板橋區,長壽里,11,1104,1449,1497,2946
110,11,636,板橋區,光仁里,15,1030,1451,1493,2944
110,11,637,中和區,頂南里,26,1105,1433,1511,2944
110,11,638,樹林區,圳民里,16,1133,1538,1400,2938
110,11,639,汐止區,大同里,23,1297,1367,1558,2925
110,11,640,中和區,嘉穗里,15,1062,1444,1473,2917
110,11,641,永和區,秀成里,17,1193,1432,1473,2905
110,11,642,泰山區,福泰里,25,1048,1476,1428,2904
110,11,643,新莊區,光和里,19,971,1402,1494,2896
110,11,644,板橋區,仁翠里,16,1109,1414,1474,2888
110,11,645,三重區,大園里,22,1162,1430,1447,2877
110,11,646,板橋區,莒光里,17,1154,1391,1483,2874
110,11,647,樹林區,太順里,16,939,1465,1394,2859
110,11,648,板橋區,龍安里,20,1082,1398,1452,2850
110,11,649,萬里區,龜吼里,20,1011,1438,1401,2839
110,11,650,烏來區,烏來里,15,903,1381,1454,2835
110,11,651,永和區,文化里,18,1224,1342,1480,2822
110,11,652,板橋區,西安里,14,1071,1362,1457,2819
110,11,653,新店區,華城里,13,1330,1312,1507,2819
110,11,654,板橋區,香雅里,11,1189,1378,1439,2817
110,11,655,汐止區,湖蓮里,12,1514,1304,1505,2809
110,11,656,中和區,中山里,22,1095,1335,1458,2793
110,11,657,板橋區,自立里,20,1102,1328,1443,2771
110,11,658,三重區,中山里,22,1216,1359,1406,2765
110,11,659,永和區,秀得里,20,1071,1310,1454,2764
110,11,660,永和區,永福里,18,1133,1306,1447,2753
110,11,661,新店區,忠孝里,15,1310,1312,1438,2750
110,11,662,新店區,美城里,14,1101,1330,1419,2749
110,11,663,深坑區,萬福里,30,1249,1383,1363,2746
110,11,664,中和區,秀義里,18,1111,1343,1389,2732
110,11,665,中和區,民有里,24,1113,1339,1390,2729
110,11,666,三重區,三安里,20,1245,1312,1415,2727
110,11,667,三重區,光正里,22,1342,1309,1415,2724
110,11,668,蘆洲區,民和里　,15,1054,1348,1373,2721
110,11,669,新店區,新德里,20,1273,1268,1448,2716
110,11,670,三重區,頂崁里,28,1119,1367,1345,2712
110,11,671,板橋區,光華里,20,1133,1319,1390,2709
110,11,672,新莊區,仁愛里,20,1058,1311,1392,2703
110,11,673,永和區,仁愛里,17,1176,1291,1404,2695
110,11,674,淡水區,義山里,19,1096,1435,1259,2694
110,11,675,三重區,國隆里,26,1128,1320,1373,2693
110,11,676,板橋區,陽明里,17,1040,1305,1385,2690
110,11,677,板橋區,民權里,24,1094,1285,1380,2665
110,11,678,新店區,大鵬里,10,1277,1283,1378,2661
110,11,679,蘆洲區,保和里　,15,1002,1305,1356,2661
110,11,680,新莊區,自強里,15,1113,1315,1334,2649
110,11,681,永和區,大新里,16,1220,1189,1455,2644
110,11,682,板橋區,光榮里,20,1042,1334,1289,2623
110,11,683,新莊區,立德里,17,1017,1263,1343,2606
110,11,684,三重區,慈化里,17,958,1256,1348,2604
110,11,685,八里區,頂罟里,13,1089,1307,1296,2603
110,11,686,新店區,國校里,10,1129,1284,1318,2602
110,11,687,板橋區,東安里,11,890,1260,1336,2596
110,11,688,新莊區,祥鳳里,18,934,1280,1313,2593
110,11,689,永和區,信義里,15,1223,1166,1425,2591
110,11,690,五股區,陸一里,35,1091,1260,1329,2589
110,11,691,新莊區,泰豐里,14,1057,1243,1346,2589
110,11,692,板橋區,華貴里,19,994,1247,1334,2581
110,11,693,深坑區,萬順里,24,1120,1273,1283,2556
110,11,694,新店區,長春里,11,1136,1177,1363,2540
110,11,695,蘆洲區,忠孝里　,12,875,1246,1280,2526
110,11,696,三重區,永煇里,16,970,1283,1235,2518
110,11,697,新莊區,自信里,12,977,1207,1308,2515
110,11,698,三重區,瑞德里,19,940,1235,1263,2498
110,11,699,中和區,壽南里,23,1049,1240,1247,2487
110,11,700,中和區,民享里,20,920,1218,1266,2484
110,11,701,新莊區,建福里,13,904,1240,1241,2481
110,11,702,永和區,頂溪里,16,1062,1167,1314,2481
110,11,703,三重區,長元里,18,1047,1270,1210,2480
110,11,704,新店區,屈尺里,18,901,1261,1219,2480
110,11,705,中和區,瑞穗里,18,1005,1146,1330,2476
110,11,706,中和區,秀士里,22,1073,1175,1293,2468
110,11,707,新店區,忠誠里,20,1099,1196,1271,2467
110,11,708,新莊區,福營里,20,1071,1228,1233,2461
110,11,709,新店區,文明里,18,1066,1177,1283,2460
110,11,710,板橋區,嵐翠里,12,968,1233,1215,2448
110,11,711,永和區,復興里,14,1036,1174,1251,2425
110,11,712,永和區,永樂里,16,1092,1082,1331,2413
110,11,713,新莊區,龍安里,15,864,1184,1226,2410
110,11,714,中和區,連和里,26,1243,1096,1310,2406
110,11,715,三峽區,溪北里,20,903,1260,1140,2400
110,11,716,新店區,張南里,10,1289,1031,1336,2367
110,11,717,三重區,錦江里,20,959,1171,1193,2364
110,11,718,深坑區,賴仲里,26,1074,1191,1162,2353
110,11,719,新莊區,富國里,14,915,1172,1164,2336
110,11,720,三峽區,嘉添里,21,809,1326,1009,2335
110,11,721,板橋區,民生里,14,937,1116,1219,2335
110,11,722,汐止區,鄉長里,15,914,1175,1142,2317
110,11,723,三重區,菜寮里,19,943,1118,1199,2317
110,11,724,三重區,慈生里,20,889,1139,1174,2313
110,11,725,板橋區,富貴里,10,887,1113,1198,2311
110,11,726,中和區,錦昌里,13,969,1174,1132,2306
110,11,727,三重區,光華里,17,1111,1085,1212,2297
110,11,728,鶯歌區,西鶯里,18,880,1132,1162,2294
110,11,729,三重區,福利里,16,1041,1063,1231,2294
110,11,730,三重區,慈惠里,15,932,1148,1144,2292
110,11,731,三重區,順德里,23,890,1162,1123,2285
110,11,732,板橋區,松柏里,12,929,1105,1177,2282
110,11,733,新莊區,龍福里,13,866,1085,1192,2277
110,11,734,三重區,慈福里,17,950,1149,1124,2273
110,11,735,石門區,老梅里,19,837,1161,1103,2264
110,11,736,三重區,文化里,28,938,1139,1122,2261
110,11,737,樹林區,北園里,12,770,1178,1068,2246
110,11,738,三重區,長泰里,20,939,1118,1110,2228
110,11,739,永和區,新廍里,18,998,1096,1126,2222
110,11,740,新莊區,文衡里,16,865,1087,1128,2215
110,11,741,板橋區,民安里,19,876,1032,1176,2208
110,11,742,新莊區,中誠里,15,882,1091,1117,2208
110,11,743,蘆洲區,仁復里　,11,867,1087,1118,2205
110,11,744,瑞芳區,龍興里,13,966,1078,1111,2189
110,11,745,汐止區,樟樹里,14,955,1146,1032,2178
110,11,746,淡水區,水源里,22,895,1152,1026,2178
110,11,747,永和區,正興里,17,1009,995,1176,2171
110,11,748,深坑區,昇高里,16,795,1137,1033,2170
110,11,749,三重區,長安里,22,890,1057,1111,2168
110,11,750,土城區,土城里,19,890,1043,1124,2167
110,11,751,三重區,錦田里,15,872,1073,1089,2162
110,11,752,瑞芳區,傑魚里,10,793,1124,1038,2162
110,11,753,貢寮區,真理里,22,723,1051,1104,2155
110,11,754,樹林區,三龍里,16,778,1115,1039,2154
110,11,755,永和區,前溪里,13,990,993,1160,2153
110,11,756,三重區,富福里,20,810,1017,1134,2151
110,11,757,三芝區,後厝里,27,1144,1067,1078,2145
110,11,758,瑞芳區,瑞濱里,13,1073,1028,1098,2126
110,11,759,樹林區,樂山里,15,748,1074,1043,2117
110,11,760,板橋區,新埔里,13,888,1017,1080,2097
110,11,761,三重區,信安里,18,931,1005,1090,2095
110,11,762,土城區,長風里,14,809,1003,1090,2093
110,11,763,泰山區,泰友里,18,757,1016,1074,2090
110,11,764,中和區,景本里,22,891,999,1088,2087
110,11,765,三重區,安慶里,16,901,977,1101,2078
110,11,766,三重區,長江里,17,889,1010,1064,2074
110,11,767,三峽區,竹崙里,20,902,1151,910,2061
110,11,768,三重區,大同里,17,938,974,1052,2026
110,11,769,新店區,仁愛里,19,951,948,1069,2017
110,11,770,板橋區,華福里,13,760,971,1039,2010
110,11,771,新莊區,立人里,9,764,982,1026,2008
110,11,772,三重區,正安里,16,850,965,1040,2005
110,11,773,三重區,仁德里,20,910,983,1008,1991
110,11,774,三重區,萬壽里,20,816,969,1022,1991
110,11,775,永和區,後溪里,13,867,975,1001,1976
110,11,776,板橋區,挹秀里,13,861,962,1013,1975
110,11,777,淡水區,埤島里,13,870,1030,927,1957
110,11,778,三重區,永春里,14,795,951,993,1944
110,11,779,三重區,五谷里,25,863,984,939,1923
110,11,780,三重區,中央里,19,881,935,978,1913
110,11,781,中和區,宜安里,17,859,933,979,1912
110,11,782,三重區,龍門里,20,800,938,971,1909
110,11,783,八里區,荖阡里,12,640,989,914,1903
110,11,784,金山區,磺港里,20,557,959,939,1898
110,11,785,烏來區,忠治里,7,558,916,971,1887
110,11,786,永和區,上溪里,20,903,863,1020,1883
110,11,787,樹林區,西園里,14,657,991,880,1871
110,11,788,汐止區,仁德里,17,859,898,968,1866
110,11,789,新莊區,文德里,18,747,917,946,1863
110,11,790,貢寮區,仁里里,16,666,921,939,1860
110,11,791,三重區,自強里,16,766,893,966,1859
110,11,792,瑞芳區,東和里,14,712,917,932,1849
110,11,793,金山區,五湖里,17,615,952,896,1848
110,11,794,三重區,正義里,14,767,943,905,1848
110,11,795,瑞芳區,吉慶里,18,717,966,881,1847
110,11,796,三重區,忠孝里,19,776,906,933,1839
110,11,797,三重區,錦安里,22,781,874,965,1839
110,11,798,新店區,新店里,16,838,901,928,1829
110,11,799,淡水區,文化里,14,804,840,986,1826
110,11,800,瑞芳區,龍川里,11,737,878,938,1816
110,11,801,三重區,承德里,20,654,914,899,1813
110,11,802,三重區,同慶里,17,748,885,923,1808
110,11,803,林口區,太平里,15,675,879,912,1791
110,11,804,八里區,下罟里,12,564,897,886,1783
110,11,805,新店區,文中里,14,819,867,915,1782
110,11,806,八里區,長坑里,14,498,939,836,1775
110,11,807,新莊區,文明里,16,666,870,903,1773
110,11,808,樹林區,坡內里,15,606,899,864,1763
110,11,809,三重區,奕壽里,15,781,836,914,1750
110,11,810,永和區,光復里,16,783,800,949,1749
110,11,811,新莊區,營盤里,19,723,899,849,1748
110,11,812,樹林區,東園里,14,673,930,816,1746
110,11,813,貢寮區,福隆里,22,648,845,881,1726
110,11,814,新店區,龜山里,13,718,874,852,1726
110,11,815,石門區,石門里,14,674,869,826,1695
110,11,816,汐止區,保安里,15,675,851,838,1689
110,11,817,鶯歌區,同慶里,14,619,832,855,1687
110,11,818,三重區,大安里,15,684,842,841,1683
110,11,819,土城區,祖田里,10,598,866,815,1681
110,11,820,汐止區,長安里,15,706,826,845,1671
110,11,821,新店區,頂城里,18,709,886,782,1668
110,11,822,板橋區,留侯里,10,688,792,870,1662
110,11,823,淡水區,興仁里,14,682,880,759,1639
110,11,824,石門區,尖鹿里,16,634,867,766,1633
110,11,825,三重區,二重里,15,584,829,800,1629
110,11,826,土城區,清化里,17,633,857,761,1618
110,11,827,淡水區,賢孝里,14,648,867,739,1606
110,11,828,三重區,開元里,20,749,802,798,1600
110,11,829,三重區,長福里,20,669,760,832,1592
110,11,830,林口區,湖北里,14,494,859,728,1587
110,11,831,樹林區,圳生里,11,570,820,760,1580
110,11,832,汐止區,烘內里,21,774,824,750,1574
110,11,833,三峽區,溪南里,16,548,868,687,1555
110,11,834,三重區,光輝里,18,630,774,779,1553
110,11,835,雙溪區,牡丹里,38,690,825,721,1546
110,11,836,三重區,重新里,19,679,751,788,1539
110,11,837,淡水區,協元里,10,615,749,760,1509
110,11,838,三重區,平和里,18,642,774,728,1502
110,11,839,三重區,永興里,17,759,697,804,1501
110,11,840,坪林區,坪林里,12,497,796,701,1497
110,11,841,淡水區,樹興里,12,753,780,717,1497
110,11,842,板橋區,流芳里,10,631,684,801,1485
110,11,843,三重區,同安里,19,615,743,730,1473
110,11,844,石門區,富基里,15,542,714,754,1468
110,11,845,三重區,錦通里,16,646,702,761,1463
110,11,846,瑞芳區,龍山里,11,595,776,685,1461
110,11,847,新店區,和平里,11,668,719,737,1456
110,11,848,淡水區,長庚里,29,649,700,748,1448
110,11,849,新莊區,國泰里,16,536,729,715,1444
110,11,850,林口區,下福里,20,493,753,689,1442
110,11,851,三峽區,安坑里,16,579,816,625,1441
110,11,852,三重區,光榮里,17,678,702,739,1441
110,11,853,三重區,吉利里,12,648,707,723,1430
110,11,854,瑞芳區,深澳里,15,694,672,753,1425
110,11,855,五股區,五龍里,17,478,782,628,1410
110,11,856,瑞芳區,上天里,12,542,751,649,1400
110,11,857,五股區,觀音里,17,523,769,630,1399
110,11,858,新店區,廣興里,17,601,758,638,1396
110,11,859,板橋區,福翠里,16,575,693,697,1390
110,11,860,三重區,仁義里,17,593,691,686,1377
110,11,861,三重區,中正里,13,567,669,707,1376
110,11,862,汐止區,義民里,20,640,671,704,1375
110,11,863,淡水區,坪頂里,10,627,686,677,1363
110,11,864,瑞芳區,海濱里,13,688,634,700,1334
110,11,865,瑞芳區,龍鎮里,15,572,649,671,1320
110,11,866,板橋區,黃石里,10,533,627,675,1302
110,11,867,三重區,秀江里,15,507,647,653,1300
110,11,868,新店區,直潭里,22,490,688,608,1296
110,11,869,三芝區,興華里,20,543,700,585,1285
110,11,870,坪林區,大林里,10,481,706,566,1272
110,11,871,萬里區,中幅里,13,373,631,636,1267
110,11,872,雙溪區,泰平里,20,414,639,628,1267
110,11,873,汐止區,環河里,10,542,676,588,1264
110,11,874,三重區,中民里,17,518,642,617,1259
110,11,875,板橋區,歡園里,8,470,654,598,1252
110,11,876,金山區,重和里,13,561,619,628,1247
110,11,877,石門區,德茂里,14,446,655,584,1239
110,11,878,永和區,勵行里,17,574,571,663,1234
110,11,879,三芝區,古庄里,19,609,644,570,1214
110,11,880,三重區,福星里,17,614,561,649,1210
110,11,881,五股區,更寮里,11,429,637,570,1207
110,11,882,樹林區,樹東里,16,554,578,628,1206
110,11,883,瑞芳區,柑坪里,16,428,629,572,1201
110,11,884,永和區,網溪里,12,500,591,600,1191
110,11,885,三重區,介壽里,13,513,581,603,1184
110,11,886,淡水區,忠寮里,13,432,660,522,1182
110,11,887,三峽區,弘道里,14,418,668,509,1177
110,11,888,淡水區,清文里,25,487,600,575,1175
110,11,889,三峽區,添福里,9,436,618,550,1168
110,11,890,林口區,頂福里,20,414,636,519,1155
110,11,891,三重區,正德里,16,512,574,576,1150
110,11,892,汐止區,禮門里,17,541,554,595,1149
110,11,893,淡水區,屯山里,13,364,596,512,1108
110,11,894,石碇區,格頭里,13,532,572,533,1105
110,11,895,鶯歌區,中鶯里,16,406,547,542,1089
110,11,896,鶯歌區,東鶯里,14,413,543,542,1085
110,11,897,淡水區,蕃薯里,10,514,620,455,1075
110,11,898,萬里區,雙興里,15,405,581,489,1070
110,11,899,永和區,大同里,18,498,519,539,1058
110,11,900,林口區,嘉寶里,20,377,570,486,1056
110,11,901,新店區,塗潭里,11,361,547,502,1049
110,11,902,板橋區,赤松里,8,478,486,544,1030
110,11,903,石門區,草里里,12,378,527,501,1028
110,11,904,貢寮區,和美里,21,354,527,499,1026
110,11,905,汐止區,八連里,10,461,546,470,1016
110,11,906,三重區,谷王里,15,403,532,475,1007
110,11,907,鶯歌區,二甲里,8,342,528,449,977
110,11,908,永和區,永成里,19,410,478,496,974
110,11,909,三峽區,成福里,16,323,523,449,972
110,11,910,板橋區,復興里,8,273,593,374,967
110,11,911,三重區,雙園里,13,412,465,497,962
110,11,912,雙溪區,平林里,14,440,525,434,959
110,11,913,樹林區,樹北里,18,440,465,486,951
110,11,914,泰山區,大科里,16,332,515,434,949
110,11,915,石碇區,永安里,6,398,478,460,938
110,11,916,石門區,山溪里,16,359,524,412,936
110,11,917,汐止區,長青里,10,535,435,495,930
110,11,918,坪林區,粗窟里,11,365,509,418,927
110,11,919,永和區,新生里,18,431,455,470,925
110,11,920,貢寮區,福連里,16,305,425,498,923
110,11,921,淡水區,永吉里,22,406,452,453,905
110,11,922,坪林區,上德里,13,344,513,390,903
110,11,923,瑞芳區,鼻頭里,11,256,451,452,903
110,11,924,林口區,瑞平里,10,328,502,399,901
110,11,925,三重區,長生里,10,392,442,457,899
110,11,926,坪林區,漁光里,13,397,472,422,894
110,11,927,金山區,清泉里,10,291,473,418,891
110,11,928,淡水區,忠山里,10,363,488,401,889
110,11,929,貢寮區,貢寮里,16,371,434,448,882
110,11,930,石碇區,潭邊里,10,422,462,409,871
110,11,931,平溪區,十分里,10,432,470,396,866
110,11,932,三重區,大德里,11,356,409,454,863
110,11,933,三峽區,五寮里,15,360,468,392,860
110,11,934,三芝區,福德里,18,374,443,415,858
110,11,935,三芝區,新庄里,12,351,449,408,857
110,11,936,新店區,廣明里,13,416,423,428,851
110,11,937,新店區,雙坑里,15,310,453,363,816
110,11,938,瑞芳區,龍潭里,13,367,403,411,814
110,11,939,中和區,灰磘里,7,257,429,381,810
110,11,940,烏來區,福山里,6,212,402,402,804
110,11,941,雙溪區,新基里,17,350,425,372,797
110,11,942,石碇區,中民里,14,339,459,328,787
110,11,943,永和區,忠義里,16,300,387,381,768
110,11,944,金山區,大同里,9,280,360,398,758
110,11,945,貢寮區,美豐里,21,301,441,315,756
110,11,946,淡水區,草東里,24,334,379,362,741
110,11,947,石碇區,隆盛里,12,301,415,323,738
110,11,948,三峽區,有木里,14,359,433,286,719
110,11,949,三芝區,錫板里,17,300,418,294,712
110,11,950,雙溪區,魚行里,29,349,403,308,711
110,11,951,金山區,六股里,8,240,384,327,711
110,11,952,萬里區,溪底里,9,285,386,316,702
110,11,953,淡水區,民安里,24,287,329,370,699
110,11,954,坪林區,水德里,10,285,370,322,692
110,11,955,三峽區,插角里,16,357,411,279,690
110,11,956,瑞芳區,龍安里,11,282,342,342,684
110,11,957,三峽區,秀川里,10,286,331,352,683
110,11,958,貢寮區,龍門里,14,245,328,345,673
110,11,959,金山區,三界里,10,203,312,355,667
110,11,960,貢寮區,雙玉里,23,285,388,277,665
110,11,961,三芝區,茂長里,9,299,340,316,656
110,11,962,石碇區,永定里,10,267,356,294,650
110,11,963,萬里區,磺潭里,14,235,347,302,649
110,11,964,石碇區,烏塗里,10,326,373,269,642
110,11,965,雙溪區,上林里,20,293,364,270,634
110,11,966,汐止區,東山里,20,281,327,299,626
110,11,967,平溪區,嶺腳里,10,298,343,283,626
110,11,968,深坑區,阿柔里,9,225,347,277,624
