年,月,排名,隸屬區,里,鄰數,戶數,男,女,合計
109,12,474,三重區,福樂里,23,1535,1884,1989,3873
109,12,475,中和區,枋寮里,35,1586,1888,1984,3872
109,12,476,中和區,景文里,29,1655,1834,2033,3867
109,12,477,新莊區,豐年里,16,1384,1893,1959,3852
109,12,478,樹林區,圳安里,23,1375,1928,1922,3850
109,12,479,永和區,桂林里,18,1539,1866,1981,3847
109,12,480,板橋區,後埔里,17,1593,1869,1978,3847
109,12,481,三重區,培德里,24,1438,1885,1960,3845
109,12,482,新莊區,萬安里,18,1492,1852,1991,3843
109,12,483,板橋區,吉翠里,16,1390,1863,1980,3843
109,12,484,中和區,秀水里,28,1585,1843,1995,3838
109,12,485,板橋區,大觀里,14,1345,1881,1953,3834
109,12,486,五股區,民義里,23,1393,1919,1913,3832
109,12,487,泰山區,貴賢里,27,1515,1860,1967,3827
109,12,488,樹林區,樹興里,27,1420,1862,1965,3827
109,12,489,新店區,百福里,24,1680,1762,2063,3825
109,12,490,新店區,小城里,18,1444,1854,1963,3817
109,12,491,板橋區,聯翠里,17,1679,1782,2030,3812
109,12,492,板橋區,國泰里,15,1472,1819,1973,3792
109,12,493,新莊區,立功里,25,1421,1847,1937,3784
109,12,494,新店區,大豐里,24,1603,1763,2014,3777
109,12,495,新莊區,仁義里,20,1428,1897,1878,3775
109,12,496,板橋區,國光里,20,1556,1806,1968,3774
109,12,497,泰山區,福興里,25,1416,1848,1924,3772
109,12,498,新莊區,昌明里,18,1338,1835,1937,3772
109,12,499,汐止區,福山里,18,1775,1771,1995,3766
109,12,500,新莊區,中宏里,20,1385,1854,1908,3762
109,12,501,永和區,竹林里,30,1539,1793,1967,3760
109,12,502,板橋區,廣新里,24,1302,1835,1923,3758
109,12,503,三重區,厚德里,22,1457,1839,1915,3754
109,12,504,三峽區,二鬮里,24,1384,1892,1857,3749
109,12,505,八里區,米倉里,24,1527,1911,1833,3744
109,12,506,樹林區,樹福里,20,1483,1785,1957,3742
109,12,507,板橋區,永安里,17,1456,1814,1922,3736
109,12,508,樹林區,大同里,18,1330,1772,1958,3730
109,12,509,樹林區,樹德里,25,1405,1831,1894,3725
109,12,510,板橋區,溪北里,18,1368,1838,1887,3725
109,12,511,鶯歌區,南靖里,20,1278,1891,1819,3710
109,12,512,三重區,重陽里,25,1433,1837,1870,3707
109,12,513,中和區,福和里,32,1499,1826,1870,3696
109,12,514,板橋區,華翠里,19,1386,1778,1916,3694
109,12,515,中和區,安樂里,33,1625,1726,1964,3690
109,12,516,中和區,員富里,23,1488,1854,1824,3678
109,12,517,泰山區,黎明里,17,1325,1792,1882,3674
109,12,518,土城區,學府里,22,1255,1757,1915,3672
109,12,519,新莊區,中全里,18,1329,1855,1814,3669
109,12,520,瑞芳區,新峰里,14,1378,1836,1830,3666
109,12,521,八里區,大崁里,17,1430,1879,1785,3664
109,12,522,板橋區,福星里,20,1374,1739,1917,3656
109,12,523,土城區,廣興里,18,1354,1733,1920,3653
109,12,524,三峽區,中埔里,15,1364,1784,1865,3649
109,12,525,蘆洲區,復興里　,13,1301,1822,1824,3646
109,12,526,五股區,五福里,23,1317,1866,1769,3635
109,12,527,五股區,福德里,19,1416,1811,1815,3626
109,12,528,板橋區,新海里,21,1251,1801,1802,3603
109,12,529,萬里區,野柳里,19,1104,1720,1883,3603
109,12,530,中和區,正南里,30,1383,1830,1773,3603
109,12,531,中和區,景新里,32,1494,1705,1895,3600
109,12,532,板橋區,建國里,31,1436,1731,1866,3597
109,12,533,樹林區,中華里,19,1241,1707,1879,3586
109,12,534,五股區,成德里,23,1364,1780,1804,3584
109,12,535,三重區,福民里,19,1358,1763,1821,3584
109,12,536,新店區,明城里,21,1409,1728,1854,3582
109,12,537,樹林區,樹人里,21,1258,1735,1840,3575
109,12,538,中和區,泰安里,42,1465,1679,1892,3571
109,12,539,中和區,建和里,34,1418,1725,1842,3567
109,12,540,新莊區,文聖里,29,1419,1660,1905,3565
109,12,541,永和區,上林里,21,1490,1728,1830,3558
109,12,542,中和區,秀成里,31,1369,1740,1813,3553
109,12,543,三重區,福田里,24,1260,1781,1758,3539
109,12,544,三重區,三民里,15,1304,1744,1784,3528
109,12,545,板橋區,文化里,17,1414,1691,1836,3527
109,12,546,板橋區,景星里,24,1552,1697,1827,3524
109,12,547,深坑區,深坑里,41,1479,1722,1795,3517
109,12,548,中和區,秀仁里,23,1487,1690,1824,3514
109,12,549,汐止區,橋東里,20,1453,1655,1847,3502
109,12,550,三重區,立德里,22,1319,1712,1787,3499
109,12,551,新莊區,興漢里,32,1376,1710,1776,3486
109,12,552,三重區,慈愛里,25,1357,1723,1762,3485
109,12,553,板橋區,朝陽里,16,1291,1655,1821,3476
109,12,554,永和區,河堤里,19,1559,1645,1831,3476
109,12,555,三重區,富華里,24,1386,1735,1732,3467
109,12,556,三重區,永盛里,25,1272,1664,1796,3460
109,12,557,永和區,福林里,25,1445,1662,1792,3454
109,12,558,蘆洲區,中華里　,14,1284,1677,1773,3450
109,12,559,中和區,國華里,22,1325,1704,1739,3443
109,12,560,永和區,智光里,32,1385,1643,1800,3443
109,12,561,板橋區,松翠里,18,1427,1642,1799,3441
109,12,562,板橋區,光復里,25,1382,1758,1682,3440
109,12,563,新店區,下城里,14,1420,1762,1677,3439
109,12,564,永和區,永貞里,20,1422,1623,1813,3436
109,12,565,蘆洲區,得勝里　,21,1301,1676,1753,3429
109,12,566,三重區,龍濱里,20,1289,1679,1737,3416
109,12,567,土城區,中正里,18,1268,1600,1798,3398
109,12,568,汐止區,忠山里,22,1591,1628,1770,3398
109,12,569,蘆洲區,忠義里　,14,1231,1650,1745,3395
109,12,570,蘆洲區,福安里　,11,1208,1666,1729,3395
109,12,571,土城區,學成里,18,1185,1671,1705,3376
109,12,572,泰山區,新明里,25,1214,1655,1714,3369
109,12,573,蘆洲區,樹德里　,14,1265,1691,1664,3355
109,12,574,瑞芳區,吉安里,16,1290,1709,1645,3354
109,12,575,板橋區,福壽里,16,1285,1636,1710,3346
109,12,576,中和區,冠穗里,24,1287,1671,1670,3341
109,12,577,新店區,復興里,21,1451,1565,1760,3325
109,12,578,樹林區,東山里,20,1165,1690,1630,3320
109,12,579,汐止區,福德里,18,1467,1593,1715,3308
109,12,580,永和區,永興里,26,1327,1570,1735,3305
109,12,581,永和區,河濱里,19,1327,1607,1692,3299
109,12,582,三重區,仁忠里,23,1272,1619,1677,3296
109,12,583,蘆洲區,溪墘里　,15,1240,1591,1701,3292
109,12,584,板橋區,介壽里,17,1291,1551,1732,3283
109,12,585,新店區,百和里,22,1389,1574,1699,3273
109,12,586,樹林區,育英里,20,1233,1616,1649,3265
109,12,587,中和區,清穗里,24,1290,1612,1653,3265
109,12,588,板橋區,新興里,17,1532,1551,1681,3232
109,12,589,永和區,中興里,17,1445,1488,1737,3225
109,12,590,中和區,安和里,27,1412,1527,1690,3217
109,12,591,新店區,國豐里,22,1380,1455,1760,3215
109,12,592,中和區,景南里,34,1326,1541,1673,3214
109,12,593,三峽區,溪東里,16,1087,1638,1559,3197
109,12,594,新店區,粗坑里,20,1359,1521,1664,3185
109,12,595,永和區,秀元里,20,1240,1514,1670,3184
109,12,596,汐止區,興福里,20,1449,1504,1679,3183
109,12,597,新莊區,八德里,16,1214,1545,1637,3182
109,12,598,土城區,頂新里,10,1274,1515,1660,3175
109,12,599,深坑區,土庫里,36,1222,1594,1574,3168
109,12,600,土城區,青山里,18,1083,1568,1600,3168
109,12,601,板橋區,仁愛里,20,1182,1569,1595,3164
109,12,602,新店區,太平里,20,1426,1467,1688,3155
109,12,603,新店區,建國里,18,1353,1455,1699,3154
109,12,604,三重區,尚德里,29,1226,1512,1640,3152
109,12,605,新莊區,後德里,15,1115,1593,1548,3141
109,12,606,土城區,青雲里,21,1132,1515,1621,3136
109,12,607,土城區,瑞興里,26,1236,1529,1605,3134
109,12,608,中和區,興南里,37,1275,1529,1605,3134
109,12,609,蘆洲區,得仁里　,15,1161,1522,1605,3127
109,12,610,五股區,貿商里,25,1243,1496,1627,3123
109,12,611,板橋區,文德里,12,1192,1531,1565,3096
109,12,612,永和區,民富里,15,1124,1503,1585,3088
109,12,613,新莊區,民本里,19,1150,1555,1525,3080
109,12,614,三重區,福安里,25,1242,1515,1560,3075
109,12,615,板橋區,正泰里,16,1128,1460,1612,3072
109,12,616,萬里區,北基里,23,1456,1509,1559,3068
109,12,617,萬里區,大鵬里,24,1019,1532,1520,3052
109,12,618,中和區,吉興里,21,1302,1381,1669,3050
109,12,619,汐止區,宜興里,25,1491,1421,1624,3045
109,12,620,板橋區,港尾里,15,1130,1447,1594,3041
109,12,621,三重區,維德里,21,1173,1488,1551,3039
109,12,622,板橋區,滿翠里,20,1147,1458,1580,3038
109,12,623,永和區,協和里,22,1313,1460,1574,3034
109,12,624,板橋區,青翠里,15,1208,1541,1489,3030
109,12,625,新莊區,中華里,15,1237,1506,1524,3030
109,12,626,永和區,光明里,17,1306,1373,1652,3025
109,12,627,三重區,永吉里,20,1178,1441,1577,3018
109,12,628,板橋區,百壽里,17,1240,1393,1623,3016
109,12,629,板橋區,光仁里,15,1045,1473,1541,3014
109,12,630,中和區,正行里,19,1257,1414,1598,3012
109,12,631,汐止區,保新里,13,1439,1466,1524,2990
109,12,632,板橋區,長壽里,11,1106,1468,1515,2983
109,12,633,板橋區,九如里,16,1106,1434,1537,2971
109,12,634,中和區,頂南里,26,1103,1452,1518,2970
109,12,635,樹林區,圳民里,16,1124,1559,1405,2964
109,12,636,永和區,秀成里,17,1183,1450,1512,2962
109,12,637,永和區,民治里,24,1236,1314,1646,2960
109,12,638,新莊區,光和里,19,980,1421,1526,2947
109,12,639,泰山區,福泰里,25,1052,1486,1458,2944
109,12,640,淡水區,北新里,20,1404,1420,1521,2941
109,12,641,三重區,大園里,22,1171,1459,1476,2935
109,12,642,汐止區,大同里,23,1282,1377,1554,2931
109,12,643,板橋區,仁翠里,16,1109,1421,1509,2930
109,12,644,汐止區,山光里,14,1257,1417,1512,2929
109,12,645,板橋區,莒光里,17,1164,1424,1504,2928
109,12,646,中和區,嘉穗里,15,1048,1460,1462,2922
109,12,647,樹林區,太順里,16,950,1479,1413,2892
109,12,648,板橋區,龍安里,20,1086,1402,1484,2886
109,12,649,板橋區,自立里,20,1106,1385,1490,2875
109,12,650,永和區,文化里,18,1230,1357,1513,2870
109,12,651,烏來區,烏來里,15,900,1394,1471,2865
109,12,652,板橋區,西安里,14,1079,1379,1483,2862
109,12,653,萬里區,龜吼里,20,1000,1460,1391,2851
109,12,654,新店區,華城里,13,1306,1328,1510,2838
109,12,655,中和區,中山里,22,1094,1352,1485,2837
109,12,656,三重區,中山里,22,1233,1378,1451,2829
109,12,657,汐止區,湖蓮里,12,1494,1301,1527,2828
109,12,658,中和區,民有里,24,1112,1381,1424,2805
109,12,659,新店區,忠孝里,15,1303,1347,1457,2804
109,12,660,新店區,新德里,20,1282,1294,1499,2793
109,12,661,新店區,美城里,14,1100,1343,1449,2792
109,12,662,永和區,秀得里,20,1077,1336,1454,2790
109,12,663,永和區,永福里,18,1144,1315,1466,2781
109,12,664,蘆洲區,民和里　,15,1052,1375,1403,2778
109,12,665,板橋區,光華里,20,1138,1354,1423,2777
109,12,666,深坑區,萬福里,30,1244,1407,1361,2768
109,12,667,中和區,秀義里,18,1110,1362,1395,2757
109,12,668,板橋區,陽明里,17,1045,1330,1418,2748
109,12,669,三重區,國隆里,26,1124,1322,1420,2742
109,12,670,三重區,三安里,20,1235,1312,1426,2738
109,12,671,永和區,仁愛里,17,1178,1314,1424,2738
109,12,672,淡水區,義山里,19,1103,1460,1274,2734
109,12,673,新莊區,仁愛里,20,1055,1318,1404,2722
109,12,674,新莊區,自強里,15,1136,1353,1367,2720
109,12,675,三重區,光正里,22,1338,1310,1409,2719
109,12,676,新店區,大鵬里,10,1287,1305,1403,2708
109,12,677,新莊區,立德里,17,1022,1308,1392,2700
109,12,678,蘆洲區,保和里　,15,991,1317,1371,2688
109,12,679,永和區,大新里,16,1216,1197,1479,2676
109,12,680,板橋區,民權里,24,1091,1283,1390,2673
109,12,681,永和區,信義里,15,1231,1196,1465,2661
109,12,682,板橋區,光榮里,20,1043,1348,1310,2658
109,12,683,板橋區,東安里,11,897,1305,1348,2653
109,12,684,板橋區,華貴里,19,1006,1254,1396,2650
109,12,685,三重區,頂崁里,28,1071,1334,1306,2640
109,12,686,新莊區,福營里,20,1155,1309,1324,2633
109,12,687,新店區,國校里,10,1132,1290,1335,2625
109,12,688,新莊區,泰豐里,14,1050,1268,1352,2620
109,12,689,三重區,慈化里,17,955,1269,1349,2618
109,12,690,五股區,陸一里,35,1103,1281,1330,2611
109,12,691,板橋區,香雅里,11,1040,1272,1334,2606
109,12,692,新店區,長春里,11,1139,1193,1396,2589
109,12,693,深坑區,萬順里,24,1109,1289,1296,2585
109,12,694,三重區,永煇里,16,973,1316,1259,2575
109,12,695,新莊區,祥鳳里,18,929,1280,1292,2572
109,12,696,蘆洲區,忠孝里　,12,857,1249,1298,2547
109,12,697,新莊區,自信里,12,969,1220,1321,2541
109,12,698,永和區,頂溪里,16,1088,1186,1349,2535
109,12,699,新莊區,建福里,13,908,1258,1275,2533
109,12,700,新店區,忠誠里,20,1111,1232,1300,2532
109,12,701,三重區,長元里,18,1041,1283,1243,2526
109,12,702,新店區,文明里,18,1071,1211,1315,2526
109,12,703,板橋區,嵐翠里,12,979,1248,1271,2519
109,12,704,中和區,瑞穗里,18,1003,1169,1350,2519
109,12,705,中和區,秀士里,22,1088,1203,1312,2515
109,12,706,中和區,民享里,20,928,1228,1286,2514
109,12,707,新店區,屈尺里,18,905,1283,1226,2509
109,12,708,三重區,瑞德里,19,938,1229,1257,2486
109,12,709,永和區,永樂里,16,1114,1118,1367,2485
109,12,710,八里區,頂罟里,13,1007,1235,1237,2472
109,12,711,中和區,連和里,26,1255,1114,1347,2461
109,12,712,三峽區,溪北里,20,900,1288,1165,2453
109,12,713,中和區,壽南里,23,998,1208,1237,2445
109,12,714,新莊區,龍安里,15,849,1175,1243,2418
109,12,715,永和區,復興里,14,1026,1169,1246,2415
109,12,716,三峽區,嘉添里,21,811,1366,1040,2406
109,12,717,深坑區,賴仲里,26,1067,1218,1179,2397
109,12,718,三重區,錦江里,20,946,1186,1205,2391
109,12,719,板橋區,民生里,14,942,1140,1236,2376
109,12,720,新莊區,富國里,14,915,1196,1177,2373
109,12,721,汐止區,鄉長里,15,921,1181,1174,2355
109,12,722,新店區,張南里,10,1242,1023,1327,2350
109,12,723,三重區,文化里,28,947,1173,1174,2347
109,12,724,板橋區,富貴里,10,886,1138,1202,2340
109,12,725,三重區,菜寮里,19,940,1126,1213,2339
109,12,726,三重區,順德里,23,896,1185,1149,2334
109,12,727,石門區,老梅里,19,839,1196,1135,2331
109,12,728,中和區,錦昌里,13,970,1179,1150,2329
109,12,729,三重區,福利里,16,1035,1067,1249,2316
109,12,730,三重區,慈生里,20,884,1139,1172,2311
109,12,731,鶯歌區,西鶯里,18,883,1144,1166,2310
109,12,732,三重區,慈惠里,15,925,1154,1155,2309
109,12,733,樹林區,北園里,12,785,1212,1091,2303
109,12,734,板橋區,松柏里,12,938,1121,1179,2300
109,12,735,三重區,慈福里,17,952,1162,1134,2296
109,12,736,三重區,光華里,17,1074,1076,1201,2277
109,12,737,新莊區,龍福里,13,861,1084,1192,2276
109,12,738,三重區,長泰里,20,950,1137,1136,2273
109,12,739,永和區,新廍里,18,1002,1118,1153,2271
109,12,740,新莊區,文衡里,16,877,1114,1151,2265
109,12,741,淡水區,水源里,22,885,1187,1065,2252
109,12,742,新莊區,中誠里,15,885,1115,1137,2252
109,12,743,板橋區,民安里,19,878,1049,1198,2247
109,12,744,三重區,長安里,22,903,1098,1148,2246
109,12,745,瑞芳區,龍興里,13,967,1096,1133,2229
109,12,746,永和區,正興里,17,1003,1026,1197,2223
109,12,747,新莊區,營盤里,19,914,1112,1108,2220
109,12,748,泰山區,泰友里,18,789,1080,1140,2220
109,12,749,三芝區,後厝里,27,1158,1114,1088,2202
109,12,750,樹林區,三龍里,16,789,1130,1066,2196
109,12,751,汐止區,樟樹里,14,953,1145,1050,2195
109,12,752,土城區,土城里,19,897,1063,1129,2192
109,12,753,三重區,錦田里,15,876,1088,1102,2190
109,12,754,貢寮區,真理里,22,729,1073,1116,2189
109,12,755,瑞芳區,傑魚里,10,800,1142,1047,2189
109,12,756,三重區,富福里,20,814,1050,1135,2185
109,12,757,蘆洲區,仁復里　,11,858,1085,1098,2183
109,12,758,深坑區,昇高里,16,795,1136,1046,2182
109,12,759,瑞芳區,瑞濱里,13,1086,1063,1119,2182
109,12,760,永和區,前溪里,13,988,1007,1164,2171
109,12,761,土城區,長風里,14,825,1035,1121,2156
109,12,762,中和區,景本里,22,897,1043,1113,2156
109,12,763,板橋區,新埔里,13,886,1043,1095,2138
109,12,764,樹林區,樂山里,15,750,1084,1047,2131
109,12,765,三重區,安慶里,16,898,996,1117,2113
109,12,766,板橋區,華福里,13,779,1018,1087,2105
109,12,767,三重區,長江里,17,889,1029,1061,2090
109,12,768,三峽區,竹崙里,20,901,1161,923,2084
109,12,769,新店區,仁愛里,19,966,973,1107,2080
109,12,770,三重區,信安里,18,914,1003,1072,2075
109,12,771,三重區,正安里,16,847,984,1066,2050
109,12,772,三重區,大同里,17,936,987,1061,2048
109,12,773,新莊區,立人里,9,771,1003,1037,2040
109,12,774,三重區,萬壽里,20,817,985,1049,2034
109,12,775,板橋區,挹秀里,13,871,979,1030,2009
109,12,776,三重區,仁德里,20,899,1002,1006,2008
109,12,777,三重區,永春里,14,805,975,1029,2004
109,12,778,永和區,後溪里,13,870,981,1022,2003
109,12,779,八里區,荖阡里,12,637,1012,942,1954
109,12,780,三重區,龍門里,20,797,962,984,1946
109,12,781,三重區,五谷里,25,858,986,951,1937
109,12,782,金山區,磺港里,20,565,980,955,1935
109,12,783,永和區,上溪里,20,905,890,1035,1925
109,12,784,中和區,宜安里,17,848,919,986,1905
109,12,785,三重區,中央里,19,871,925,975,1900
109,12,786,金山區,五湖里,17,625,967,929,1896
109,12,787,淡水區,埤島里,13,842,1019,876,1895
109,12,788,烏來區,忠治里,7,561,919,967,1886
109,12,789,樹林區,西園里,14,654,1005,878,1883
109,12,790,三重區,正義里,14,774,952,927,1879
109,12,791,貢寮區,仁里里,16,672,935,942,1877
109,12,792,瑞芳區,東和里,14,714,923,951,1874
109,12,793,三重區,忠孝里,19,781,914,959,1873
109,12,794,淡水區,文化里,14,811,864,1005,1869
109,12,795,三重區,錦安里,22,784,884,984,1868
109,12,796,新莊區,文德里,18,737,916,950,1866
109,12,797,三重區,自強里,16,770,897,968,1865
109,12,798,三重區,承德里,20,655,945,915,1860
109,12,799,瑞芳區,吉慶里,18,719,977,875,1852
109,12,800,瑞芳區,龍川里,11,733,893,948,1841
109,12,801,新莊區,文明里,16,678,899,939,1838
109,12,802,汐止區,仁德里,17,835,887,947,1834
109,12,803,新店區,新店里,16,837,903,930,1833
109,12,804,八里區,長坑里,14,502,964,852,1816
109,12,805,新店區,文中里,14,820,879,926,1805
109,12,806,三重區,同慶里,17,749,884,920,1804
109,12,807,樹林區,東園里,14,697,970,833,1803
109,12,808,永和區,光復里,16,792,820,981,1801
109,12,809,八里區,下罟里,12,558,900,897,1797
109,12,810,新店區,龜山里,13,737,903,890,1793
109,12,811,三重區,奕壽里,15,777,872,915,1787
109,12,812,林口區,太平里,15,668,880,903,1783
109,12,813,樹林區,坡內里,15,603,901,868,1769
109,12,814,貢寮區,福隆里,22,650,869,895,1764
109,12,815,石門區,石門里,14,677,897,852,1749
109,12,816,新店區,頂城里,18,722,916,826,1742
109,12,817,土城區,祖田里,10,607,894,839,1733
109,12,818,鶯歌區,同慶里,14,627,841,879,1720
109,12,819,三重區,大安里,15,683,857,858,1715
109,12,820,板橋區,留侯里,10,694,810,886,1696
109,12,821,汐止區,保安里,15,660,850,839,1689
109,12,822,石門區,尖鹿里,16,636,885,792,1677
109,12,823,汐止區,長安里,15,687,819,853,1672
109,12,824,淡水區,興仁里,14,686,894,765,1659
109,12,825,三重區,二重里,15,589,836,820,1656
109,12,826,土城區,清化里,17,627,881,767,1648
109,12,827,淡水區,賢孝里,14,654,882,760,1642
109,12,828,林口區,湖北里,14,494,872,750,1622
109,12,829,樹林區,圳生里,11,584,849,772,1621
109,12,830,雙溪區,牡丹里,38,706,852,758,1610
109,12,831,汐止區,烘內里,21,777,848,762,1610
109,12,832,三峽區,溪南里,16,560,886,708,1594
109,12,833,三重區,長福里,20,658,764,822,1586
109,12,834,三重區,開元里,20,689,775,767,1542
109,12,835,新莊區,國泰里,16,550,763,779,1542
109,12,836,三重區,光輝里,18,622,762,778,1540
109,12,837,三重區,平和里,18,635,781,752,1533
109,12,838,三重區,重新里,19,665,748,781,1529
109,12,839,坪林區,坪林里,12,497,811,717,1528
109,12,840,板橋區,流芳里,10,635,707,811,1518
109,12,841,淡水區,協元里,10,619,753,763,1516
109,12,842,三重區,錦通里,16,650,730,783,1513
109,12,843,石門區,富基里,15,543,733,774,1507
109,12,844,三重區,同安里,19,607,750,743,1493
109,12,845,淡水區,樹興里,12,729,764,725,1489
109,12,846,瑞芳區,龍山里,11,594,784,692,1476
109,12,847,三重區,光榮里,17,667,713,755,1468
109,12,848,淡水區,長庚里,29,652,715,753,1468
109,12,849,三峽區,安坑里,16,578,821,639,1460
109,12,850,瑞芳區,上天里,12,551,784,674,1458
109,12,851,瑞芳區,深澳里,15,695,685,762,1447
109,12,852,林口區,下福里,20,493,740,698,1438
109,12,853,五股區,五龍里,17,479,799,638,1437
109,12,854,三重區,吉利里,12,641,707,723,1430
109,12,855,新店區,廣興里,17,606,771,647,1418
109,12,856,五股區,觀音里,17,533,780,638,1418
109,12,857,三重區,中正里,13,579,694,719,1413
109,12,858,三重區,永興里,17,668,651,755,1406
109,12,859,板橋區,福翠里,16,577,707,693,1400
109,12,860,淡水區,坪頂里,10,635,696,698,1394
109,12,861,汐止區,義民里,20,632,667,708,1375
109,12,862,三重區,秀江里,15,528,670,675,1345
109,12,863,瑞芳區,海濱里,13,679,637,702,1339
109,12,864,瑞芳區,龍鎮里,15,572,657,671,1328
109,12,865,新店區,直潭里,22,481,690,624,1314
109,12,866,坪林區,大林里,10,482,724,578,1302
109,12,867,新店區,和平里,11,573,640,660,1300
109,12,868,三重區,中民里,17,525,660,637,1297
109,12,869,三重區,仁義里,17,530,646,647,1293
109,12,870,金山區,重和里,13,552,643,638,1281
109,12,871,板橋區,黃石里,10,523,615,666,1281
109,12,872,板橋區,歡園里,8,477,661,618,1279
109,12,873,三芝區,興華里,20,541,693,583,1276
109,12,874,萬里區,中幅里,13,374,627,649,1276
109,12,875,永和區,勵行里,17,586,597,675,1272
109,12,876,汐止區,環河里,10,546,680,590,1270
109,12,877,雙溪區,泰平里,20,415,636,624,1260
109,12,878,石門區,德茂里,14,447,665,589,1254
109,12,879,樹林區,樹東里,16,552,596,643,1239
109,12,880,三重區,介壽里,13,520,602,633,1235
109,12,881,五股區,更寮里,11,438,650,573,1223
109,12,882,永和區,網溪里,12,503,609,613,1222
109,12,883,三重區,福星里,17,600,567,651,1218
109,12,884,淡水區,忠寮里,13,442,688,529,1217
109,12,885,瑞芳區,柑坪里,16,433,633,582,1215
109,12,886,淡水區,清文里,25,499,626,589,1215
109,12,887,三峽區,弘道里,14,415,678,528,1206
109,12,888,三芝區,古庄里,19,592,631,575,1206
109,12,889,三重區,正德里,16,513,591,595,1186
109,12,890,林口區,頂福里,20,416,639,533,1172
109,12,891,三峽區,添福里,9,435,622,546,1168
109,12,892,鶯歌區,中鶯里,16,412,558,573,1131
109,12,893,淡水區,屯山里,13,361,604,522,1126
109,12,894,汐止區,禮門里,17,522,553,573,1126
109,12,895,鶯歌區,東鶯里,14,420,564,546,1110
109,12,896,淡水區,蕃薯里,10,513,631,474,1105
109,12,897,石碇區,格頭里,13,529,570,519,1089
109,12,898,萬里區,雙興里,15,398,589,488,1077
109,12,899,新店區,塗潭里,11,357,565,509,1074
109,12,900,林口區,嘉寶里,20,372,580,486,1066
109,12,901,貢寮區,和美里,21,357,540,507,1047
109,12,902,石門區,草里里,12,377,533,510,1043
109,12,903,汐止區,八連里,10,461,548,484,1032
109,12,904,板橋區,復興里,8,291,621,395,1016
109,12,905,板橋區,赤松里,8,456,459,537,996
109,12,906,永和區,永成里,19,421,481,511,992
109,12,907,三重區,谷王里,15,380,523,465,988
109,12,908,三峽區,成福里,16,331,532,456,988
109,12,909,雙溪區,平林里,14,446,539,444,983
109,12,910,永和區,大同里,18,457,501,482,983
109,12,911,鶯歌區,二甲里,8,336,528,453,981
109,12,912,三重區,雙園里,13,414,472,499,971
109,12,913,泰山區,大科里,16,334,520,434,954
109,12,914,樹林區,樹北里,18,437,470,482,952
109,12,915,汐止區,長青里,10,549,445,505,950
109,12,916,石門區,山溪里,16,360,530,418,948
109,12,917,坪林區,粗窟里,11,361,522,414,936
109,12,918,石碇區,永安里,6,398,479,456,935
109,12,919,瑞芳區,鼻頭里,11,261,463,467,930
109,12,920,淡水區,永吉里,22,405,452,469,921
109,12,921,貢寮區,福連里,16,302,419,501,920
109,12,922,林口區,瑞平里,10,327,508,411,919
109,12,923,淡水區,忠山里,10,361,503,412,915
109,12,924,三重區,長生里,10,392,447,467,914
109,12,925,坪林區,上德里,13,337,515,391,906
109,12,926,貢寮區,貢寮里,16,375,453,450,903
109,12,927,金山區,清泉里,10,293,487,415,902
109,12,928,三峽區,五寮里,15,365,487,411,898
109,12,929,坪林區,漁光里,13,393,471,419,890
109,12,930,三重區,大德里,11,362,416,468,884
109,12,931,平溪區,十分里,10,435,481,395,876
109,12,932,石碇區,潭邊里,10,417,457,412,869
109,12,933,新店區,廣明里,13,422,426,438,864
109,12,934,三芝區,福德里,18,366,440,420,860
109,12,935,三芝區,新庄里,12,350,450,403,853
109,12,936,永和區,新生里,18,389,421,420,841
109,12,937,中和區,灰磘里,7,255,447,384,831
109,12,938,新店區,雙坑里,15,314,458,364,822
109,12,939,烏來區,福山里,6,216,408,412,820
109,12,940,雙溪區,新基里,17,357,436,381,817
109,12,941,石碇區,中民里,14,345,467,338,805
109,12,942,永和區,忠義里,16,300,407,396,803
109,12,943,瑞芳區,龍潭里,13,363,394,409,803
109,12,944,金山區,大同里,9,284,377,420,797
109,12,945,淡水區,草東里,24,338,393,377,770
109,12,946,貢寮區,美豐里,21,304,450,318,768
109,12,947,雙溪區,魚行里,29,355,421,329,750
109,12,948,石碇區,隆盛里,12,299,414,326,740
109,12,949,三峽區,有木里,14,361,445,295,740
109,12,950,淡水區,民安里,24,292,352,386,738
109,12,951,三芝區,錫板里,17,298,419,302,721
109,12,952,金山區,六股里,8,237,386,329,715
109,12,953,萬里區,溪底里,9,289,384,322,706
109,12,954,貢寮區,龍門里,14,249,342,358,700
109,12,955,三峽區,秀川里,10,286,336,358,694
109,12,956,三峽區,插角里,16,363,411,282,693
109,12,957,貢寮區,雙玉里,23,290,394,297,691
109,12,958,坪林區,水德里,10,282,365,325,690
109,12,959,瑞芳區,龍安里,11,279,347,338,685
109,12,960,金山區,三界里,10,207,318,366,684
109,12,961,石碇區,永定里,10,276,364,310,674
109,12,962,三芝區,茂長里,9,298,348,320,668
109,12,963,雙溪區,上林里,20,299,379,282,661
109,12,964,石碇區,烏塗里,10,332,385,274,659
109,12,965,萬里區,磺潭里,14,237,358,301,659
109,12,966,石門區,茂林里,11,215,347,298,645
109,12,967,平溪區,嶺腳里,10,301,347,292,639
109,12,968,汐止區,東山里,20,289,331,307,638
109,12,969,三芝區,店子里,14,254,347,282,629
109,12,970,深坑區,阿柔里,9,228,347,281,628
109,12,971,金山區,永興里,15,238,335,291,626
