年,月,排名,隸屬區,里,鄰數,戶數,男,女,合計
106,12,475,鶯歌區,南靖里,20,1325,1987,1902,3889
106,12,476,三重區,厚德里,22,1463,1919,1969,3888
106,12,477,新莊區,萬安里,18,1486,1856,2032,3888
106,12,478,板橋區,吉翠里,16,1368,1908,1979,3887
106,12,479,新莊區,仁義里,20,1434,1951,1933,3884
106,12,480,泰山區,貴賢里,27,1513,1924,1960,3884
106,12,481,永和區,桂林里,18,1516,1847,2033,3880
106,12,482,泰山區,明志里,24,1359,1909,1956,3865
106,12,483,板橋區,鄉雲里,21,1571,1844,2019,3863
106,12,484,中和區,枋寮里,35,1524,1894,1968,3862
106,12,485,中和區,秀水里,28,1570,1851,2005,3856
106,12,486,三重區,重陽里,25,1435,1891,1959,3850
106,12,487,板橋區,華翠里,19,1396,1845,2000,3845
106,12,488,新店區,大豐里,24,1612,1794,2051,3845
106,12,489,樹林區,圳安里,23,1377,1927,1903,3830
106,12,490,永和區,竹林里,30,1543,1832,1997,3829
106,12,491,三重區,重明里,19,1474,1861,1959,3820
106,12,492,中和區,福和里,32,1499,1888,1932,3820
106,12,493,新莊區,昌明里,18,1324,1835,1982,3817
106,12,494,板橋區,國泰里,15,1456,1806,2007,3813
106,12,495,板橋區,國光里,20,1556,1836,1965,3801
106,12,496,樹林區,樹德里,25,1402,1888,1912,3800
106,12,497,板橋區,聯翠里,17,1657,1791,2001,3792
106,12,498,樹林區,樹福里,20,1465,1803,1987,3790
106,12,499,板橋區,廣新里,24,1295,1858,1930,3788
106,12,500,新莊區,中全里,18,1301,1909,1877,3786
106,12,501,土城區,學府里,22,1284,1814,1969,3783
106,12,502,泰山區,黎明里,17,1344,1845,1938,3783
106,12,503,板橋區,新海里,21,1255,1894,1860,3754
106,12,504,板橋區,溪北里,18,1353,1856,1893,3749
106,12,505,三峽區,二鬮里,24,1351,1901,1846,3747
106,12,506,中和區,漳和里,36,1575,1813,1933,3746
106,12,507,蘆洲區,復興里,13,1299,1866,1874,3740
106,12,508,萬里區,野柳里,19,1108,1810,1927,3737
106,12,509,五股區,五福里,23,1317,1902,1833,3735
106,12,510,板橋區,福星里,20,1360,1795,1938,3733
106,12,511,樹林區,大同里,18,1304,1778,1952,3730
106,12,512,中和區,建和里,34,1421,1827,1887,3714
106,12,513,板橋區,建國里,31,1433,1791,1923,3714
106,12,514,中和區,安樂里,33,1608,1736,1964,3700
106,12,515,中和區,正南里,30,1371,1857,1842,3699
106,12,516,新莊區,化成里,15,1357,1850,1845,3695
106,12,517,三重區,福田里,24,1257,1864,1828,3692
106,12,518,三重區,福民里,19,1365,1805,1883,3688
106,12,519,永和區,上林里,21,1513,1760,1926,3686
106,12,520,中和區,景新里,32,1468,1758,1918,3676
106,12,521,新莊區,興漢里,32,1399,1808,1860,3668
106,12,522,土城區,廣興里,18,1325,1739,1925,3664
106,12,523,新店區,百福里,24,1581,1693,1964,3657
106,12,524,新莊區,文聖里,29,1437,1709,1946,3655
106,12,525,中和區,秀成里,31,1386,1786,1868,3654
106,12,526,八里區,米倉里,24,1448,1859,1794,3653
106,12,527,板橋區,永安里,17,1412,1781,1869,3650
106,12,528,瑞芳區,新峰里,14,1325,1851,1799,3650
106,12,529,新店區,明城里,21,1408,1752,1896,3648
106,12,530,汐止區,福山里,18,1709,1705,1939,3644
106,12,531,三重區,慈愛里,25,1374,1783,1855,3638
106,12,532,中和區,泰安里,42,1458,1715,1914,3629
106,12,533,永和區,永貞里,20,1457,1697,1907,3604
106,12,534,五股區,民義里,23,1275,1797,1806,3603
106,12,535,土城區,柑林里,21,1379,1765,1837,3602
106,12,536,樹林區,樹人里,21,1239,1758,1829,3587
106,12,537,三重區,立德里,22,1318,1747,1838,3585
106,12,538,板橋區,景星里,24,1495,1700,1882,3582
106,12,539,三重區,三民里,15,1299,1774,1806,3580
106,12,540,樹林區,中華里,19,1244,1713,1855,3568
106,12,541,蘆洲區,樹德里,14,1280,1774,1788,3562
106,12,542,永和區,福林里,25,1441,1723,1837,3560
106,12,543,三重區,永盛里,25,1273,1727,1824,3551
106,12,544,板橋區,朝陽里,16,1272,1689,1856,3545
106,12,545,中和區,員富里,23,1375,1780,1761,3541
106,12,546,永和區,智光里,32,1389,1700,1836,3536
106,12,547,板橋區,文化里,17,1406,1719,1812,3531
106,12,548,中和區,景文里,29,1501,1698,1819,3517
106,12,549,蘆洲區,得勝里,21,1291,1709,1804,3513
106,12,550,板橋區,松翠里,18,1388,1696,1810,3506
106,12,551,蘆洲區,中華里,14,1255,1719,1783,3502
106,12,552,泰山區,新明里,25,1224,1747,1752,3499
106,12,553,新店區,復興里,21,1481,1677,1816,3493
106,12,554,中和區,冠穗里,24,1297,1766,1725,3491
106,12,555,深坑區,深坑里,41,1434,1739,1741,3480
106,12,556,瑞芳區,吉安里,16,1307,1757,1716,3473
106,12,557,汐止區,忠山里,22,1582,1662,1807,3469
106,12,558,中和區,國華里,22,1308,1706,1756,3462
106,12,559,板橋區,光復里,25,1364,1751,1707,3458
106,12,560,土城區,學成里,18,1174,1710,1739,3449
106,12,561,五股區,福德里,19,1283,1724,1716,3440
106,12,562,蘆洲區,福安里,11,1176,1682,1757,3439
106,12,563,樹林區,東山里,20,1156,1737,1700,3437
106,12,564,三重區,龍濱里,20,1249,1659,1776,3435
106,12,565,蘆洲區,忠義里,14,1207,1675,1758,3433
106,12,566,板橋區,居仁里,17,1233,1698,1730,3428
106,12,567,板橋區,福壽里,16,1270,1683,1739,3422
106,12,568,永和區,河堤里,19,1541,1616,1802,3418
106,12,569,新店區,國豐里,22,1432,1554,1857,3411
106,12,570,中和區,秀仁里,23,1431,1649,1758,3407
106,12,571,土城區,中正里,18,1254,1607,1800,3407
106,12,572,三重區,富華里,24,1324,1709,1684,3393
106,12,573,新店區,下城里,14,1386,1726,1657,3383
106,12,574,新店區,百和里,22,1411,1646,1731,3377
106,12,575,中和區,清穗里,24,1278,1705,1661,3366
106,12,576,蘆洲區,溪墘里,15,1193,1633,1727,3360
106,12,577,永和區,河濱里,19,1345,1632,1721,3353
106,12,578,永和區,永興里,26,1325,1571,1771,3342
106,12,579,板橋區,新興里,17,1517,1602,1735,3337
106,12,580,三重區,仁忠里,23,1260,1653,1679,3332
106,12,581,土城區,瑞興里,26,1260,1619,1677,3296
106,12,582,板橋區,仁愛里,20,1180,1630,1659,3289
106,12,583,中和區,興南里,37,1284,1591,1690,3281
106,12,584,汐止區,福德里,18,1467,1570,1704,3274
106,12,585,新莊區,八德里,16,1203,1591,1683,3274
106,12,586,中和區,景南里,34,1329,1565,1705,3270
106,12,587,三重區,尚德里,29,1227,1573,1691,3264
106,12,588,三峽區,中埔里,15,1199,1598,1660,3258
106,12,589,樹林區,育英里,20,1198,1589,1667,3256
106,12,590,永和區,民富里,15,1155,1583,1672,3255
106,12,591,新店區,太平里,20,1420,1555,1700,3255
106,12,592,新店區,粗坑里,20,1341,1538,1715,3253
106,12,593,三峽區,溪東里,16,1041,1682,1564,3246
106,12,594,板橋區,文德里,12,1177,1610,1635,3245
106,12,595,永和區,秀元里,20,1239,1554,1685,3239
106,12,596,蘆洲區,得仁里,15,1151,1576,1658,3234
106,12,597,五股區,成德里,23,1141,1625,1605,3230
106,12,598,板橋區,正泰里,16,1111,1529,1687,3216
106,12,599,土城區,青山里,18,1087,1610,1602,3212
106,12,600,萬里區,北基里,23,1444,1596,1614,3210
106,12,601,八里區,大崁里,17,1173,1662,1544,3206
106,12,602,五股區,貿商里,25,1248,1556,1647,3203
106,12,603,新店區,建國里,18,1336,1487,1714,3201
106,12,604,板橋區,介壽里,17,1229,1518,1669,3187
106,12,605,中和區,安和里,27,1378,1511,1668,3179
106,12,606,三重區,福安里,25,1272,1573,1605,3178
106,12,607,土城區,青雲里,21,1112,1548,1627,3175
106,12,608,三重區,永吉里,20,1209,1525,1649,3174
106,12,609,永和區,光明里,17,1317,1429,1731,3160
106,12,610,三重區,維德里,21,1177,1546,1611,3157
106,12,611,中和區,頂南里,26,1134,1525,1629,3154
106,12,612,深坑區,土庫里,36,1181,1573,1579,3152
106,12,613,萬里區,大鵬里,24,1017,1592,1559,3151
106,12,614,汐止區,橋東里,20,1235,1497,1643,3140
106,12,615,新莊區,民本里,19,1153,1595,1540,3135
106,12,616,中和區,吉興里,21,1291,1468,1664,3132
106,12,617,新莊區,後德里,15,1093,1566,1566,3132
106,12,618,板橋區,光仁里,15,1051,1553,1558,3111
106,12,619,板橋區,青翠里,15,1213,1608,1500,3108
106,12,620,中和區,正行里,19,1262,1469,1614,3083
106,12,621,板橋區,滿翠里,20,1145,1488,1592,3080
106,12,622,永和區,中興里,17,1341,1408,1668,3076
106,12,623,永和區,協和里,22,1307,1483,1582,3065
106,12,624,汐止區,興福里,20,1408,1472,1593,3065
106,12,625,永和區,秀成里,17,1199,1503,1559,3062
106,12,626,板橋區,港尾里,15,1114,1440,1609,3049
106,12,627,土城區,頂新里,10,1220,1460,1588,3048
106,12,628,永和區,民治里,24,1222,1371,1677,3048
106,12,629,板橋區,莒光里,17,1166,1484,1559,3043
106,12,630,新莊區,中華里,15,1204,1484,1552,3036
106,12,631,蘆洲區,保新里,12,1089,1507,1529,3036
106,12,632,板橋區,仁翠里,16,1110,1456,1557,3013
106,12,633,汐止區,宜興里,25,1456,1407,1600,3007
106,12,634,泰山區,福泰里,25,1056,1513,1491,3004
106,12,635,新莊區,光和里,19,966,1446,1557,3003
106,12,636,板橋區,九如里,16,1084,1421,1572,2993
106,12,637,板橋區,龍安里,20,1084,1442,1530,2972
106,12,638,板橋區,自立里,20,1097,1430,1522,2952
106,12,639,板橋區,長壽里,11,1041,1456,1487,2943
106,12,640,汐止區,保新里,13,1401,1424,1513,2937
106,12,641,三重區,大園里,22,1132,1469,1454,2923
106,12,642,樹林區,圳民里,16,1094,1518,1403,2921
106,12,643,汐止區,大同里,23,1279,1378,1533,2911
106,12,644,樹林區,太順里,16,948,1488,1412,2900
106,12,645,中和區,嘉穗里,15,1021,1442,1458,2900
106,12,646,板橋區,陽明里,17,1065,1417,1482,2899
106,12,647,淡水區,北新里,20,1370,1359,1537,2896
106,12,648,中和區,中山里,22,1104,1421,1473,2894
106,12,649,中和區,民有里,24,1110,1426,1457,2883
106,12,650,萬里區,龜吼里,20,972,1466,1416,2882
106,12,651,永和區,文化里,18,1206,1364,1515,2879
106,12,652,永和區,永福里,18,1157,1397,1478,2875
106,12,653,蘆洲區,民和里,15,1054,1421,1436,2857
106,12,654,淡水區,義山里,19,1126,1498,1354,2852
106,12,655,三重區,中山里,22,1204,1387,1462,2849
106,12,656,新店區,美城里,14,1087,1375,1472,2847
106,12,657,新莊區,自強里,15,1166,1443,1403,2846
106,12,658,板橋區,西安里,14,1049,1390,1455,2845
106,12,659,新店區,忠孝里,15,1287,1368,1473,2841
106,12,660,三重區,國隆里,26,1109,1367,1472,2839
106,12,661,永和區,秀得里,20,1068,1350,1474,2824
106,12,662,新莊區,仁愛里,20,1046,1364,1457,2821
106,12,663,烏來區,烏來里,15,880,1367,1441,2808
106,12,664,板橋區,華貴里,19,1029,1354,1448,2802
106,12,665,新店區,新德里,20,1203,1297,1493,2790
106,12,666,板橋區,光華里,20,1108,1373,1404,2777
106,12,667,深坑區,萬福里,30,1215,1405,1369,2774
106,12,668,永和區,仁愛里,17,1161,1320,1447,2767
106,12,669,汐止區,山光里,14,1134,1346,1420,2766
106,12,670,板橋區,民權里,24,1087,1358,1406,2764
106,12,671,蘆洲區,保和里,15,980,1368,1390,2758
106,12,672,板橋區,百壽里,17,1084,1316,1436,2752
106,12,673,板橋區,東安里,11,908,1352,1399,2751
106,12,674,中和區,秀義里,18,1093,1377,1366,2743
106,12,675,新莊區,立德里,17,997,1330,1410,2740
106,12,676,汐止區,湖蓮里,12,1428,1271,1459,2730
106,12,677,新店區,大鵬里,10,1282,1331,1396,2727
106,12,678,新店區,華城里,13,1242,1256,1466,2722
106,12,679,永和區,信義里,15,1234,1241,1476,2717
106,12,680,三重區,三安里,20,1212,1302,1411,2713
106,12,681,永和區,大新里,16,1215,1236,1471,2707
106,12,682,新店區,國校里,10,1131,1330,1371,2701
106,12,683,三重區,慈化里,17,937,1297,1383,2680
106,12,684,板橋區,光榮里,20,1022,1349,1321,2670
106,12,685,板橋區,香雅里,11,997,1309,1350,2659
106,12,686,新莊區,福營里,20,1111,1321,1325,2646
106,12,687,三重區,永煇里,16,962,1353,1287,2640
106,12,688,板橋區,福安里,25,1005,1298,1337,2635
106,12,689,新莊區,泰豐里,14,1020,1295,1338,2633
106,12,690,新莊區,自信里,12,967,1278,1353,2631
106,12,691,中和區,民享里,20,937,1287,1320,2607
106,12,692,三重區,光正里,22,1300,1278,1327,2605
106,12,693,新莊區,祥鳳里,18,915,1295,1308,2603
106,12,694,蘆洲區,忠孝里,12,834,1294,1308,2602
106,12,695,五股區,陸一里,35,1080,1274,1325,2599
106,12,696,新莊區,建福里,13,910,1300,1296,2596
106,12,697,深坑區,萬順里,24,1102,1294,1301,2595
106,12,698,板橋區,嵐翠里,12,973,1298,1290,2588
106,12,699,新店區,長春里,11,1135,1212,1364,2576
106,12,700,三重區,長元里,18,1032,1300,1270,2570
106,12,701,三峽區,嘉添里,21,792,1480,1087,2567
106,12,702,新店區,屈尺里,18,866,1323,1243,2566
106,12,703,永和區,頂溪里,16,1082,1212,1352,2564
106,12,704,永和區,永樂里,16,1141,1159,1402,2561
106,12,705,石門區,老梅里,19,850,1286,1253,2539
106,12,706,三重區,瑞德里,19,925,1250,1288,2538
106,12,707,新店區,忠誠里,20,1090,1218,1319,2537
106,12,708,新莊區,龍安里,15,845,1262,1274,2536
106,12,709,中和區,瑞穗里,18,990,1166,1356,2522
106,12,710,中和區,秀士里,22,1070,1230,1286,2516
106,12,711,三峽區,溪北里,20,873,1329,1182,2511
106,12,712,新店區,文明里,18,1054,1207,1296,2503
106,12,713,三重區,文化里,28,968,1223,1258,2481
106,12,714,中和區,連和里,26,1251,1145,1334,2479
106,12,715,中和區,壽南里,23,951,1253,1213,2466
106,12,716,三重區,錦江里,20,937,1221,1233,2454
106,12,717,新莊區,富國里,14,905,1227,1226,2453
106,12,718,新莊區,立人里,9,898,1190,1259,2449
106,12,719,永和區,復興里,14,1031,1169,1273,2442
106,12,720,板橋區,松柏里,12,955,1216,1207,2423
106,12,721,鶯歌區,西鶯里,18,894,1182,1223,2405
106,12,722,三重區,頂崁里,28,880,1209,1196,2405
106,12,723,板橋區,富貴里,10,865,1154,1241,2395
106,12,724,三重區,慈生里,20,891,1168,1217,2385
106,12,725,汐止區,鄉長里,15,900,1204,1175,2379
106,12,726,三重區,菜寮里,19,908,1145,1228,2373
106,12,727,中和區,錦昌里,13,964,1208,1162,2370
106,12,728,板橋區,民生里,14,918,1102,1264,2366
106,12,729,新莊區,龍福里,13,864,1115,1243,2358
106,12,730,淡水區,水源里,22,891,1258,1098,2356
106,12,731,深坑區,賴仲里,26,1037,1184,1166,2350
106,12,732,三重區,長泰里,20,936,1175,1174,2349
106,12,733,三重區,順德里,23,876,1199,1138,2337
106,12,734,樹林區,北園里,12,769,1210,1122,2332
106,12,735,三重區,福利里,16,1028,1067,1255,2322
106,12,736,永和區,正興里,17,1013,1066,1252,2318
106,12,737,三重區,長安里,22,899,1154,1161,2315
106,12,738,三重區,慈福里,17,955,1182,1133,2315
106,12,739,永和區,新廍里,18,984,1143,1169,2312
106,12,740,貢寮區,真理里,22,721,1106,1202,2308
106,12,741,蘆洲區,仁復里,11,868,1127,1173,2300
106,12,742,泰山區,泰友里,18,795,1123,1176,2299
106,12,743,新莊區,中誠里,15,872,1136,1159,2295
106,12,744,新莊區,文衡里,16,850,1135,1152,2287
106,12,745,新莊區,營盤里,19,909,1165,1120,2285
106,12,746,瑞芳區,龍興里,13,944,1114,1170,2284
106,12,747,瑞芳區,傑魚里,10,809,1168,1104,2272
106,12,748,三重區,慈惠里,15,840,1126,1135,2261
106,12,749,三芝區,後厝里,27,1136,1153,1096,2249
106,12,750,瑞芳區,瑞濱里,13,1084,1098,1137,2235
106,12,751,板橋區,民安里,19,861,1057,1156,2213
106,12,752,板橋區,華福里,13,779,1072,1127,2199
106,12,753,汐止區,樟樹里,14,951,1167,1031,2198
106,12,754,深坑區,昇高里,16,792,1152,1045,2197
106,12,755,中和區,景本里,22,881,1057,1139,2196
106,12,756,三重區,安慶里,16,910,1066,1126,2192
106,12,757,三重區,富福里,20,783,1050,1125,2175
106,12,758,永和區,前溪里,13,983,1008,1164,2172
106,12,759,八里區,頂罟里,13,790,1053,1111,2164
106,12,760,板橋區,新埔里,13,877,1047,1113,2160
106,12,761,樹林區,三龍里,16,762,1102,1056,2158
106,12,762,土城區,土城里,19,840,1036,1118,2154
106,12,763,新店區,張南里,10,1096,961,1190,2151
106,12,764,土城區,長風里,14,816,1047,1103,2150
106,12,765,三重區,錦田里,15,839,1068,1078,2146
106,12,766,三峽區,竹崙里,18,906,1202,936,2138
106,12,767,三重區,長江里,17,903,1057,1075,2132
106,12,768,三重區,萬壽里,20,834,1032,1091,2123
106,12,769,新店區,仁愛里,19,931,975,1126,2101
106,12,770,三重區,永春里,14,800,1030,1068,2098
106,12,771,三重區,光華里,17,896,1018,1055,2073
106,12,772,金山區,磺港里,20,561,1033,1031,2064
106,12,773,三重區,信安里,18,858,994,1066,2060
106,12,774,三重區,正安里,16,853,996,1056,2052
106,12,775,三重區,仁德里,20,861,1043,1008,2051
106,12,776,永和區,上溪里,20,928,946,1104,2050
106,12,777,三重區,大同里,17,927,969,1067,2036
106,12,778,金山區,五湖里,17,619,1007,980,1987
106,12,779,八里區,荖阡里,12,628,1023,958,1981
106,12,780,貢寮區,仁里里,16,678,991,977,1968
106,12,781,三重區,龍門里,20,779,967,999,1966
106,12,782,樹林區,樂山里,15,673,1010,955,1965
106,12,783,瑞芳區,東和里,14,721,973,984,1957
106,12,784,三重區,錦安里,22,790,924,1010,1934
106,12,785,永和區,後溪里,13,855,930,1003,1933
106,12,786,三重區,承德里,20,658,977,951,1928
106,12,787,樹林區,西園里,14,648,1036,892,1928
106,12,788,三重區,正義里,14,767,964,960,1924
106,12,789,新莊區,文明里,16,678,929,990,1919
106,12,790,淡水區,文化里,14,812,896,1019,1915
106,12,791,三重區,中央里,19,857,942,969,1911
106,12,792,瑞芳區,龍川里,11,726,914,994,1908
106,12,793,新莊區,文德里,18,729,926,981,1907
106,12,794,貢寮區,福隆里,22,652,924,970,1894
106,12,795,三重區,自強里,16,751,921,972,1893
106,12,796,瑞芳區,吉慶里,18,720,993,893,1886
106,12,797,板橋區,挹秀里,13,780,904,980,1884
106,12,798,樹林區,東園里,14,686,1009,866,1875
106,12,799,中和區,宜安里,17,823,903,969,1872
106,12,800,烏來區,忠治里,7,530,924,942,1866
106,12,801,新店區,新店里,16,808,914,933,1847
106,12,802,三重區,奕壽里,15,782,912,931,1843
106,12,803,石門區,石門里,14,679,938,902,1840
106,12,804,鶯歌區,同慶里,14,628,885,949,1834
106,12,805,三重區,同慶里,17,732,913,909,1822
106,12,806,三重區,忠孝里,19,747,907,907,1814
106,12,807,三重區,五谷里,25,737,938,866,1804
106,12,808,樹林區,坡內里,15,603,909,888,1797
106,12,809,新店區,文中里,14,801,863,927,1790
106,12,810,永和區,光復里,16,766,817,968,1785
106,12,811,雙溪區,牡丹里,38,718,927,849,1776
106,12,812,石門區,尖鹿里,16,646,917,853,1770
106,12,813,新店區,頂城里,18,715,932,837,1769
106,12,814,八里區,長坑里,14,480,937,828,1765
106,12,815,新店區,龜山里,13,704,895,868,1763
106,12,816,土城區,祖田里,10,611,902,855,1757
106,12,817,八里區,下罟里,12,532,887,868,1755
106,12,818,三重區,大安里,15,676,870,867,1737
106,12,819,汐止區,仁德里,17,754,844,888,1732
106,12,820,淡水區,埤島里,13,736,918,805,1723
106,12,821,土城區,清化里,17,632,908,801,1709
106,12,822,淡水區,興仁里,14,685,906,800,1706
106,12,823,汐止區,保安里,15,648,854,851,1705
106,12,824,林口區,太平里,15,638,844,853,1697
106,12,825,樹林區,圳生里,11,580,875,812,1687
106,12,826,三重區,二重里,15,581,857,827,1684
106,12,827,汐止區,長安里,15,670,851,831,1682
106,12,828,淡水區,賢孝里,14,647,893,780,1673
106,12,829,三峽區,溪南里,16,564,912,740,1652
106,12,830,林口區,湖北里,14,484,871,776,1647
106,12,831,板橋區,留侯里,10,674,775,870,1645
106,12,832,石門區,富基里,15,556,805,824,1629
106,12,833,三重區,長福里,20,640,777,849,1626
106,12,834,新莊區,國泰里,16,575,823,793,1616
106,12,835,淡水區,協元里,10,618,791,798,1589
106,12,836,汐止區,烘內里,21,749,814,774,1588
106,12,837,三重區,光輝里,18,632,790,797,1587
106,12,838,三重區,平和里,18,640,821,763,1584
106,12,839,板橋區,流芳里,10,640,730,837,1567
106,12,840,三重區,開元里,20,673,778,780,1558
106,12,841,三重區,錦通里,16,657,751,800,1551
106,12,842,三峽區,安坑里,16,588,856,687,1543
106,12,843,三重區,重新里,19,611,748,783,1531
106,12,844,淡水區,長庚里,29,643,752,773,1525
106,12,845,五股區,五龍里,17,475,851,663,1514
106,12,846,瑞芳區,龍山里,11,593,812,700,1512
106,12,847,三重區,同安里,19,589,769,740,1509
106,12,848,五股區,觀音里,17,541,834,672,1506
106,12,849,三重區,光榮里,17,653,722,752,1474
106,12,850,瑞芳區,上天里,12,548,797,675,1472
106,12,851,三重區,吉利里,12,628,733,737,1470
106,12,852,林口區,下福里,20,485,766,693,1459
106,12,853,淡水區,坪頂里,10,644,715,742,1457
106,12,854,三重區,秀江里,15,550,714,739,1453
106,12,855,汐止區,義民里,20,645,711,736,1447
106,12,856,淡水區,樹興里,12,671,757,689,1446
106,12,857,坪林區,坪林里,12,476,769,654,1423
106,12,858,瑞芳區,深澳里,15,669,675,743,1418
106,12,859,瑞芳區,龍鎮里,15,573,694,716,1410
106,12,860,三重區,中正里,13,573,711,694,1405
106,12,861,新店區,廣興里,17,591,755,633,1388
106,12,862,板橋區,福翠里,16,564,690,688,1378
106,12,863,金山區,重和里,13,568,705,673,1378
106,12,864,三重區,永興里,17,618,653,709,1362
106,12,865,瑞芳區,海濱里,13,672,626,735,1361
106,12,866,三重區,中民里,17,536,674,680,1354
106,12,867,石門區,德茂里,14,456,717,628,1345
106,12,868,板橋區,歡園里,8,480,692,649,1341
106,12,869,三芝區,興華里,20,537,728,598,1326
106,12,870,三重區,仁義里,17,502,665,658,1323
106,12,871,新店區,直潭里,22,464,697,624,1321
106,12,872,永和區,勵行里,17,575,620,684,1304
106,12,873,萬里區,中幅里,13,368,634,666,1300
106,12,874,瑞芳區,柑坪里,16,442,666,609,1275
106,12,875,坪林區,大林里,10,476,726,547,1273
106,12,876,五股區,更寮里,11,466,659,602,1261
106,12,877,永和區,網溪里,12,507,628,623,1251
106,12,878,三峽區,弘道里,14,428,701,549,1250
106,12,879,三重區,介壽里,13,517,612,634,1246
106,12,880,汐止區,環河里,10,528,669,569,1238
106,12,881,淡水區,忠寮里,13,423,689,545,1234
106,12,882,樹林區,樹東里,16,541,607,617,1224
106,12,883,三峽區,添福里,9,423,658,564,1222
106,12,884,淡水區,清文里,25,500,618,595,1213
106,12,885,林口區,頂福里,20,415,660,551,1211
106,12,886,三重區,正德里,16,507,585,623,1208
106,12,887,淡水區,屯山里,13,365,638,553,1191
106,12,888,雙溪區,泰平里,20,410,597,571,1168
106,12,889,三芝區,古庄里,19,529,597,555,1152
106,12,890,板橋區,黃石里,10,436,568,579,1147
106,12,891,鶯歌區,東鶯里,14,418,571,570,1141
106,12,892,鶯歌區,中鶯里,16,402,553,583,1136
106,12,893,三重區,福星里,17,521,539,594,1133
106,12,894,淡水區,蕃薯里,10,494,626,500,1126
106,12,895,板橋區,復興里,8,318,671,429,1100
106,12,896,貢寮區,和美里,21,351,561,539,1100
106,12,897,林口區,嘉寶里,20,362,581,518,1099
106,12,898,石門區,草里里,12,372,555,531,1086
106,12,899,新店區,塗潭里,11,352,563,511,1074
106,12,900,雙溪區,平林里,14,458,568,506,1074
106,12,901,萬里區,雙興里,15,392,592,480,1072
106,12,902,汐止區,禮門里,17,471,517,550,1067
106,12,903,石碇區,格頭里,13,495,560,507,1067
106,12,904,汐止區,八連里,10,469,569,482,1051
106,12,905,鶯歌區,二甲里,8,339,557,485,1042
106,12,906,永和區,永成里,19,438,507,534,1041
106,12,907,泰山區,大科里,16,340,555,473,1028
106,12,908,三峽區,成福里,16,329,554,463,1017
106,12,909,三重區,谷王里,15,350,532,482,1014
106,12,910,林口區,瑞平里,10,334,540,466,1006
106,12,911,三重區,雙園里,13,415,501,497,998
106,12,912,汐止區,長青里,10,564,461,535,996
106,12,913,永和區,大同里,18,409,500,495,995
106,12,914,石門區,山溪里,16,360,549,442,991
106,12,915,貢寮區,貢寮里,16,393,487,495,982
106,12,916,淡水區,永吉里,22,399,478,498,976
106,12,917,三峽區,五寮里,15,376,520,454,974
106,12,918,貢寮區,福連里,16,312,438,529,967
106,12,919,三芝區,新庄里,12,367,521,445,966
106,12,920,瑞芳區,鼻頭里,11,257,481,484,965
106,12,921,金山區,清泉里,10,298,513,449,962
106,12,922,平溪區,十分里,10,448,519,440,959
106,12,923,新店區,和平里,11,397,479,478,957
106,12,924,淡水區,忠山里,10,363,518,430,948
106,12,925,樹林區,樹北里,18,429,474,473,947
106,12,926,坪林區,粗窟里,11,360,531,397,928
106,12,927,三重區,長生里,10,380,445,465,910
106,12,928,石碇區,永安里,6,390,464,444,908
106,12,929,三芝區,福德里,18,363,455,447,902
106,12,930,坪林區,上德里,13,329,513,387,900
106,12,931,永和區,新生里,18,362,453,426,879
106,12,932,新店區,廣明里,13,425,443,435,878
106,12,933,石碇區,潭邊里,10,404,473,402,875
106,12,934,雙溪區,新基里,17,367,478,391,869
106,12,935,新店區,雙坑里,15,310,479,389,868
106,12,936,永和區,忠義里,16,315,449,418,867
106,12,937,三重區,大德里,11,353,403,453,856
106,12,938,坪林區,漁光里,13,397,460,392,852
106,12,939,石碇區,中民里,14,346,483,350,833
106,12,940,中和區,灰磘里,7,247,444,388,832
106,12,941,板橋區,赤松里,8,324,405,426,831
106,12,942,瑞芳區,龍潭里,13,360,405,426,831
106,12,943,貢寮區,美豐里,21,308,476,344,820
106,12,944,三峽區,有木里,14,372,483,337,820
106,12,945,淡水區,草東里,24,350,416,398,814
106,12,946,烏來區,福山里,6,206,408,396,804
106,12,947,金山區,大同里,9,276,388,415,803
106,12,948,雙溪區,魚行里,29,360,444,341,785
106,12,949,石碇區,隆盛里,12,299,439,343,782
106,12,950,三芝區,錫板里,17,300,451,322,773
106,12,951,淡水區,民安里,24,294,376,396,772
106,12,952,貢寮區,雙玉里,23,308,423,339,762
106,12,953,貢寮區,龍門里,14,253,376,378,754
106,12,954,三峽區,插角里,16,371,439,315,754
106,12,955,萬里區,溪底里,9,297,409,330,739
106,12,956,金山區,六股里,8,234,396,339,735
106,12,957,金山區,三界里,10,215,346,389,735
106,12,958,石門區,茂林里,11,234,382,344,726
106,12,959,石碇區,烏塗里,10,347,411,306,717
106,12,960,三芝區,茂長里,9,300,377,336,713
106,12,961,坪林區,水德里,10,279,377,320,697
106,12,962,平溪區,嶺腳里,10,317,386,310,696
106,12,963,瑞芳區,龍安里,11,276,357,338,695
106,12,964,三峽區,秀川里,10,278,339,355,694
106,12,965,雙溪區,上林里,20,306,392,301,693
106,12,966,石碇區,永定里,10,271,371,316,687
106,12,967,三芝區,店子里,14,261,379,297,676
106,12,968,萬里區,磺潭里,14,234,357,300,657
106,12,969,淡水區,中和里,11,220,370,279,649
106,12,970,金山區,永興里,15,238,347,299,646
106,12,971,深坑區,阿柔里,9,224,357,286,643
106,12,972,汐止區,東山里,20,284,319,300,619
